distance_km,load_kg,vehicle_type,fuel_type,avg_speed,stop_events,co2_kg
41.62,2392.83,van,petrol,49.37,2,19.11
35.57,1124.78,van,petrol,54.08,0,13.5
18.35,542.43,van,petrol,36.99,0,5.77
125.9,1384.65,van,petrol,57.74,2,62.37
257.21,231.93,van,petrol,69.75,4,113.38
60.33,1090.36,van,petrol,75.87,3,29.35
67.52,1328.31,van,petrol,59.75,2,33.22
83.92,320.19,van,diesel,43.41,2,34.04
68.92,75.48,van,diesel,68.03,3,27.49
111.65,193.46,van,diesel,58.3,4,41.31
150.56,1420.24,van,petrol,43.73,3,66.81
198.5,756.67,van,petrol,47.87,3,80.86
28.13,1095.51,van,petrol,30.0,0,10.64
48.56,1858.95,van,petrol,71.23,2,18.77
54.43,687.86,van,petrol,83.56,0,23.69
149.71,558.38,van,petrol,72.75,2,66.56
57.35,308.72,van,petrol,43.04,1,26.0
126.18,862.26,van,petrol,72.9,2,58.46
18.14,321.69,van,diesel,80.1,0,7.08
28.92,1001.14,van,diesel,49.56,1,13.41
406.75,343.85,van,diesel,83.37,4,153.79
32.71,1002.93,van,petrol,46.43,0,10.39
50.21,980.65,van,petrol,95.99,1,14.75
8.47,492.57,van,petrol,55.05,1,2.85
32.15,981.3,van,petrol,56.81,1,10.39
77.15,517.99,van,petrol,69.17,2,25.13
122.52,519.71,van,petrol,60.93,1,43.76
185.6,407.49,van,petrol,65.6,5,62.96
133.15,1374.86,van,petrol,31.36,1,47.61
70.35,1564.67,van,petrol,54.8,3,25.42
79.05,745.25,van,petrol,75.63,3,30.26
22.79,626.42,van,petrol,45.28,0,7.65
38.44,629.19,van,petrol,46.15,0,11.06
19.44,502.17,van,petrol,50.09,1,5.35
88.33,1485.91,van,petrol,72.21,1,33.8
109.35,1218.41,van,petrol,81.5,0,31.05
137.54,1379.2,van,petrol,67.35,2,52.96
96.99,1865.94,van,petrol,62.59,1,46.61
177.87,2209.17,van,petrol,58.46,2,90.67
85.62,767.48,van,petrol,73.95,2,36.56
68.95,1006.77,van,petrol,59.78,1,34.39
82.47,993.92,van,petrol,53.98,3,42.67
47.06,573.33,van,petrol,78.71,1,22.14
94.18,1894.92,van,petrol,49.08,1,52.41
179.79,124.37,van,petrol,68.5,6,87.13
57.62,1329.08,van,diesel,49.49,1,27.87
159.11,695.02,van,petrol,72.3,4,55.15
60.43,256.2,van,diesel,64.67,2,27.52
319.36,1094.1,van,diesel,74.96,8,170.49
93.78,1659.53,van,petrol,40.92,4,49.89
71.83,510.45,van,petrol,51.73,3,32.33
70.14,1249.69,van,petrol,30.0,2,31.89
316.85,504.88,van,petrol,61.58,6,162.16
35.7,916.61,van,petrol,56.68,1,17.6
219.0,297.94,van,petrol,57.95,1,99.13
30.82,884.36,van,petrol,37.5,2,16.71
48.41,373.35,van,petrol,59.6,2,22.59
64.33,714.71,van,petrol,30.0,1,22.29
331.01,609.54,van,diesel,65.68,7,162.83
40.35,1873.8,van,diesel,44.46,2,24.29
51.25,539.03,van,diesel,58.04,2,22.77
42.36,867.61,van,petrol,46.65,0,15.55
25.73,1077.32,van,petrol,72.27,0,9.71
179.66,298.7,van,petrol,70.9,7,73.86
47.86,631.2,van,petrol,54.03,1,17.36
111.19,1380.09,van,petrol,78.28,2,45.34
106.12,1132.34,van,petrol,79.06,0,45.7
104.07,132.67,van,petrol,62.7,0,39.08
79.87,607.41,van,petrol,69.47,1,20.45
66.08,717.32,van,petrol,57.96,0,26.95
134.74,1616.81,van,petrol,30.0,6,69.03
125.21,804.01,van,petrol,43.05,1,56.45
103.36,260.47,van,petrol,52.15,2,47.45
69.74,1097.69,van,petrol,50.22,1,38.12
69.03,226.03,van,petrol,52.55,1,30.93
98.16,333.27,van,petrol,48.77,1,48.38
43.68,323.57,van,petrol,45.43,2,21.92
108.97,139.1,van,petrol,76.83,4,51.03
72.01,605.73,van,petrol,79.36,0,36.15
50.59,590.96,van,petrol,79.43,1,12.93
95.86,1250.74,van,petrol,74.21,1,53.44
164.37,354.63,van,petrol,90.98,4,68.83
119.19,814.5,van,petrol,71.07,2,51.21
63.56,932.94,van,petrol,90.17,3,30.29
52.58,2187.71,van,petrol,38.02,3,29.2
37.74,259.33,van,petrol,64.37,0,15.46
115.8,629.46,van,petrol,62.14,1,54.91
38.56,568.35,van,petrol,54.74,0,11.01
85.89,726.82,van,petrol,82.93,0,30.94
53.25,1637.32,van,petrol,67.27,3,21.57
314.58,339.68,van,petrol,68.02,0,76.07
99.99,2430.44,van,petrol,66.46,1,48.03
124.24,2199.69,van,petrol,37.23,6,60.11
84.36,449.92,van,petrol,62.79,1,33.82
90.1,895.05,van,petrol,63.69,3,39.88
104.62,1432.19,van,petrol,68.91,2,48.66
31.13,273.93,van,petrol,87.29,0,13.77
185.56,745.01,van,petrol,98.42,6,98.15
68.1,1996.73,van,petrol,63.75,1,38.34
195.79,482.63,van,petrol,56.62,1,90.97
224.06,876.63,van,petrol,59.85,6,120.62
189.38,732.22,van,petrol,78.55,3,47.32
20.41,2231.49,van,petrol,54.74,0,6.02
21.46,1790.7,van,diesel,72.99,2,11.94
24.76,541.88,van,diesel,49.39,0,10.58
40.84,766.29,van,diesel,45.31,0,19.2
137.5,1423.52,van,petrol,49.01,4,66.34
108.79,43.62,van,petrol,73.58,0,43.19
9.18,1198.06,van,petrol,48.43,0,3.99
108.91,289.06,van,petrol,62.84,5,53.1
140.23,570.56,van,petrol,76.97,3,68.54
36.49,596.55,van,petrol,81.1,1,18.66
119.74,870.51,van,petrol,70.05,3,66.04
165.56,1225.68,van,petrol,36.29,1,50.18
254.48,491.06,van,petrol,53.55,9,136.95
167.72,1250.82,van,diesel,79.33,4,97.2
20.18,437.45,van,diesel,55.51,0,8.5
96.37,842.8,van,diesel,57.19,1,46.69
50.98,893.15,van,petrol,45.27,3,19.9
21.3,2729.25,van,petrol,79.55,0,9.75
64.5,275.57,van,petrol,68.34,1,23.65
46.66,785.61,van,petrol,32.29,2,17.62
38.84,156.07,van,petrol,30.0,1,13.99
31.85,336.89,van,petrol,65.89,2,9.15
24.3,341.86,van,petrol,65.54,1,4.23
293.17,648.54,van,petrol,54.34,3,110.77
84.99,720.41,van,petrol,33.3,5,31.78
58.99,343.03,van,petrol,58.93,0,21.41
122.56,2485.12,van,petrol,57.76,2,56.84
120.28,1434.44,van,petrol,62.29,2,46.63
161.65,728.4,van,petrol,65.85,1,56.11
47.26,275.34,van,petrol,64.21,0,16.98
149.93,748.26,van,petrol,63.13,1,58.71
163.24,614.45,van,petrol,72.09,7,74.82
188.63,350.28,van,petrol,60.0,1,69.89
137.29,575.54,van,petrol,45.12,1,31.11
127.08,540.24,van,petrol,58.21,2,46.41
108.24,1462.48,van,petrol,63.41,3,42.92
61.4,870.16,van,petrol,80.88,0,27.38
132.63,467.82,van,petrol,61.1,1,53.3
217.52,314.43,van,petrol,75.84,4,84.9
27.2,885.22,van,petrol,58.8,1,10.21
151.32,615.69,van,petrol,78.69,4,61.61
82.11,1152.85,van,petrol,54.46,2,39.51
62.64,337.8,van,diesel,77.2,0,24.49
33.56,1084.05,van,petrol,67.06,0,15.39
190.92,872.34,van,petrol,35.74,3,42.13
140.71,295.72,van,petrol,78.18,1,55.18
110.31,330.48,van,petrol,44.91,4,46.03
131.11,1225.31,van,petrol,40.71,2,74.28
69.14,1337.02,van,petrol,59.52,3,34.71
33.17,1670.74,van,petrol,50.87,0,19.09
50.75,867.75,van,petrol,51.38,0,22.62
133.18,423.47,van,petrol,58.88,6,73.0
109.28,1092.19,van,petrol,42.61,3,41.36
23.94,458.02,van,petrol,37.25,0,10.09
123.65,461.9,van,petrol,39.73,2,54.24
131.96,406.17,van,petrol,76.84,0,32.21
136.54,949.97,van,petrol,58.35,1,62.76
67.39,479.22,van,petrol,81.39,0,30.68
35.63,865.54,van,petrol,99.79,0,18.53
98.25,283.89,van,petrol,65.58,1,44.38
80.57,653.91,van,petrol,30.0,1,41.53
140.23,891.75,van,petrol,54.95,3,58.16
44.8,535.26,van,petrol,53.31,1,19.47
215.05,410.38,van,diesel,47.89,5,93.44
89.91,817.48,van,petrol,51.12,4,43.0
109.61,979.75,van,petrol,72.28,3,45.99
106.89,749.77,van,petrol,37.53,3,34.8
86.14,1069.35,van,petrol,79.45,2,33.77
144.15,465.57,van,petrol,44.45,4,61.32
163.37,1127.52,van,petrol,58.54,4,71.19
71.36,1078.39,van,petrol,51.85,2,34.01
23.31,695.19,van,petrol,71.74,1,11.15
150.61,222.82,van,diesel,64.14,4,66.45
16.57,683.49,van,petrol,57.86,1,7.35
23.94,1039.19,van,petrol,62.28,0,12.73
121.51,786.83,van,petrol,48.31,1,58.86
138.71,649.12,van,petrol,70.22,2,72.85
80.76,599.51,van,petrol,49.34,4,22.82
4.4,1096.26,van,petrol,64.71,0,2.36
161.45,573.98,van,petrol,40.76,1,89.79
112.02,1344.95,van,petrol,80.11,5,54.51
34.72,434.81,van,petrol,79.27,2,11.8
108.93,941.7,van,petrol,72.97,1,41.19
56.0,1393.27,van,petrol,59.23,0,28.76
88.71,1136.93,van,petrol,75.78,2,42.6
132.24,617.47,van,petrol,59.97,3,70.48
36.9,1770.49,van,petrol,51.04,1,18.79
109.6,974.35,van,petrol,58.36,4,57.63
161.19,903.86,van,petrol,80.77,1,51.55
138.57,506.22,van,diesel,60.8,2,61.3
12.59,1925.17,van,petrol,52.95,0,5.98
89.97,850.22,van,petrol,71.31,0,35.01
65.42,1440.79,van,petrol,58.18,1,26.36
36.54,816.15,van,petrol,40.03,0,12.58
154.04,571.94,van,petrol,64.12,5,59.76
85.16,377.05,van,petrol,84.77,2,30.39
254.2,743.25,van,petrol,48.34,5,114.41
99.27,666.75,van,petrol,46.72,1,41.0
216.26,376.91,van,petrol,70.11,2,77.19
79.36,1642.94,van,petrol,71.72,1,27.86
119.96,533.9,van,petrol,99.8,2,41.34
75.06,846.86,van,petrol,72.48,2,40.49
26.28,1066.85,van,petrol,55.15,0,9.35
315.03,571.07,van,petrol,78.13,5,115.42
15.89,729.48,van,petrol,45.69,0,6.49
93.17,712.75,van,petrol,47.31,2,39.49
161.04,1017.44,van,petrol,62.88,3,60.36
97.55,477.56,van,petrol,79.44,2,35.32
169.31,1091.68,van,petrol,46.91,3,57.67
50.44,207.26,van,petrol,51.97,1,15.42
151.21,1421.61,van,petrol,67.03,2,39.02
28.71,777.0,van,petrol,62.07,2,9.21
59.52,1367.24,van,petrol,55.64,1,22.44
24.61,394.13,van,petrol,59.91,0,8.0
88.96,250.36,van,petrol,63.51,1,25.99
23.26,1543.51,van,petrol,69.14,0,7.19
4.98,1186.82,van,petrol,82.14,0,1.71
158.43,1005.5,van,petrol,49.26,4,57.23
56.4,265.75,van,petrol,94.6,3,19.07
316.96,1035.66,van,petrol,60.11,2,116.84
87.01,988.17,van,petrol,63.01,3,34.4
138.95,545.58,van,petrol,66.68,3,54.99
56.05,467.44,van,petrol,51.92,1,14.69
112.07,938.49,van,petrol,62.51,3,39.39
81.85,580.34,van,petrol,53.78,1,31.32
77.81,1590.9,van,petrol,61.34,1,31.93
77.13,1370.77,van,petrol,50.58,1,32.73
94.2,1889.86,van,petrol,67.68,0,41.73
93.3,914.42,van,petrol,52.34,2,33.85
71.91,1093.2,van,petrol,42.97,0,24.33
158.66,2574.28,van,petrol,30.0,2,70.17
62.51,1637.81,van,petrol,81.32,1,23.08
71.7,601.19,van,petrol,73.27,0,23.98
70.15,1058.12,van,petrol,42.5,3,26.43
64.53,995.38,van,petrol,48.52,1,29.84
39.04,246.1,van,petrol,76.91,1,16.29
222.25,827.6,van,petrol,30.0,6,96.58
347.46,1328.48,van,petrol,73.45,8,140.49
84.78,478.55,van,petrol,30.0,5,30.66
173.82,1021.51,van,petrol,77.47,4,66.42
47.05,501.55,van,petrol,53.7,1,23.74
91.44,1289.55,van,petrol,40.1,3,37.57
121.71,1282.73,van,petrol,57.03,2,46.31
120.33,464.65,van,petrol,44.42,1,40.28
105.15,875.3,van,petrol,60.32,4,26.28
212.31,860.22,van,petrol,30.0,2,76.48
101.49,1320.52,van,petrol,84.6,1,36.05
53.86,1483.74,van,petrol,74.09,0,21.39
169.95,891.84,van,petrol,56.01,7,67.39
134.08,1093.02,van,petrol,73.43,4,51.71
90.38,549.14,van,petrol,73.49,3,28.63
47.59,250.65,van,petrol,38.83,3,13.14
76.08,571.12,van,petrol,40.97,0,24.01
50.89,275.56,van,petrol,72.11,2,16.02
130.4,1191.98,van,petrol,84.71,2,49.05
77.69,912.65,van,petrol,60.52,1,22.61
228.12,287.01,van,petrol,44.8,7,83.22
166.6,711.91,van,petrol,86.01,4,64.69
143.02,137.36,van,petrol,47.8,1,45.68
282.03,405.02,van,petrol,43.17,9,108.3
224.71,653.23,van,petrol,66.29,7,91.37
76.89,905.18,van,petrol,48.77,2,31.34
86.22,767.63,van,petrol,50.39,3,33.1
96.84,699.87,van,petrol,32.28,0,49.24
108.05,439.12,van,petrol,55.49,1,54.06
12.91,379.89,van,petrol,75.11,1,6.4
16.62,589.85,van,petrol,67.55,0,4.16
240.32,193.47,van,diesel,33.59,1,113.97
223.24,493.32,van,petrol,86.51,8,102.39
90.3,996.42,van,petrol,70.08,2,39.74
98.26,1632.7,van,petrol,88.22,5,43.71
44.8,534.91,van,petrol,52.34,1,16.03
116.29,811.94,van,petrol,57.26,5,46.61
185.1,870.14,van,petrol,58.99,10,86.67
137.55,523.42,van,petrol,49.99,4,49.15
336.56,326.31,van,petrol,51.99,9,153.36
28.47,247.62,van,petrol,51.59,1,9.78
47.12,1046.26,van,petrol,88.17,1,11.37
29.76,143.81,van,petrol,93.12,0,11.19
99.99,411.62,van,petrol,71.99,1,39.86
89.98,2102.27,van,petrol,53.26,1,47.62
50.65,233.78,van,petrol,40.73,0,18.09
330.16,2034.08,van,petrol,42.88,7,159.56
183.83,619.87,van,petrol,53.96,6,88.76
13.49,855.62,van,petrol,90.1,0,5.61
61.66,712.34,van,petrol,57.39,2,28.0
80.22,572.94,van,petrol,82.35,2,35.73
117.31,1199.52,van,petrol,34.02,4,63.5
140.96,635.2,van,petrol,55.02,6,28.94
102.66,1895.84,van,petrol,63.8,2,50.48
105.16,1036.62,van,petrol,87.35,3,41.84
220.13,1478.6,van,petrol,36.3,2,85.81
221.76,87.31,van,petrol,60.12,2,67.91
58.19,1148.27,van,petrol,53.16,0,20.93
53.06,566.3,van,petrol,70.66,0,19.87
129.36,440.33,van,petrol,60.94,2,46.59
152.19,1030.5,van,petrol,47.42,0,80.86
42.42,479.58,van,petrol,60.75,2,21.76
249.81,1787.6,van,petrol,34.12,7,166.19
69.81,677.9,van,petrol,68.3,1,19.69
103.47,440.9,van,diesel,84.9,1,50.84
59.71,990.21,van,petrol,67.49,2,26.26
25.87,336.2,van,petrol,70.53,0,10.72
57.0,829.83,van,petrol,75.72,2,24.54
36.14,573.06,van,petrol,60.91,0,15.48
51.87,354.17,van,petrol,77.59,0,23.2
110.75,1719.2,van,petrol,58.25,2,61.54
231.46,878.62,van,petrol,60.16,2,125.37
227.19,3123.13,van,petrol,32.97,9,167.22
51.63,919.27,van,petrol,73.68,2,25.95
89.7,417.77,van,petrol,61.1,1,22.37
173.66,1555.73,van,petrol,80.64,4,106.45
268.51,1123.99,van,petrol,36.88,1,117.83
32.57,1487.76,van,petrol,39.06,0,14.66
84.9,927.78,van,petrol,32.07,1,36.32
110.18,1380.14,van,petrol,40.59,2,50.92
119.21,680.01,van,petrol,50.68,2,53.89
259.52,1341.98,van,petrol,64.24,6,128.55
52.55,626.48,van,petrol,44.24,1,19.05
37.63,2895.86,van,petrol,71.75,0,17.53
15.19,1189.36,van,petrol,64.78,0,3.95
70.16,2579.37,van,petrol,50.76,1,18.27
289.29,757.42,van,petrol,69.04,4,58.22
134.15,839.14,van,petrol,59.87,4,69.29
87.12,123.68,van,petrol,60.36,3,28.86
51.64,1642.13,van,petrol,63.86,2,28.43
193.28,610.01,van,petrol,62.85,5,91.53
146.77,660.24,van,petrol,37.51,1,60.57
137.72,1708.54,van,petrol,41.03,3,72.34
40.67,653.55,van,petrol,49.58,0,13.7
339.51,100.05,van,petrol,75.37,6,118.41
143.0,1377.37,van,petrol,81.85,2,55.05
46.92,734.96,van,petrol,55.03,2,13.01
46.37,776.07,van,petrol,54.41,0,9.53
19.01,2683.31,van,petrol,71.84,0,6.4
78.31,1435.04,van,petrol,67.18,0,29.19
153.67,498.82,van,petrol,45.63,2,52.7
238.82,528.03,van,petrol,71.41,5,86.98
107.83,1726.48,van,petrol,75.03,1,42.48
31.65,1659.43,van,petrol,48.27,0,11.49
74.26,825.31,van,petrol,61.45,0,25.6
164.52,513.07,van,petrol,30.0,4,75.48
110.24,240.1,van,petrol,82.64,4,61.92
16.79,865.55,van,petrol,45.93,0,3.74
40.16,455.04,van,petrol,52.76,0,11.85
38.05,241.01,van,petrol,82.23,0,8.06
56.97,564.09,van,petrol,48.78,0,13.65
39.79,1434.94,van,petrol,65.59,0,8.35
276.18,1084.92,van,petrol,80.25,5,69.66
49.32,810.92,van,petrol,38.02,3,32.38
96.93,527.23,van,petrol,70.92,2,27.3
30.76,573.86,van,petrol,49.93,0,8.02
198.59,655.58,van,petrol,80.42,4,72.27
207.77,421.51,van,petrol,56.65,3,76.06
91.07,437.77,van,petrol,59.44,1,39.04
64.24,582.09,van,petrol,55.49,1,15.74
64.47,362.74,van,petrol,47.92,5,17.21
53.77,991.74,van,petrol,74.18,0,15.5
85.83,1604.63,van,petrol,67.92,3,25.97
73.99,730.29,van,petrol,57.52,0,50.37
116.15,793.16,van,petrol,53.83,5,41.55
58.31,1031.03,van,petrol,39.69,2,17.57
37.09,259.82,van,petrol,30.0,0,9.25
231.54,47.2,van,petrol,68.41,3,68.25
95.85,1007.37,van,petrol,69.35,1,29.59
128.49,597.16,van,petrol,47.32,1,39.43
233.73,1126.36,van,petrol,50.76,5,79.03
123.11,1562.74,van,petrol,88.72,5,41.96
98.2,412.58,van,petrol,66.48,1,32.63
10.46,1130.68,van,petrol,30.0,0,3.38
66.05,898.2,van,petrol,73.01,5,19.79
80.76,1476.99,van,petrol,81.44,1,27.78
42.33,561.44,van,petrol,56.45,1,11.75
107.02,554.15,van,petrol,65.65,1,36.27
166.93,315.75,van,petrol,55.73,6,63.61
76.25,1716.92,van,petrol,62.68,1,30.01
114.17,648.92,van,petrol,64.83,1,50.4
163.54,1159.68,van,petrol,38.13,2,58.03
79.49,119.75,van,petrol,45.61,2,22.13
51.85,300.46,van,petrol,76.78,2,14.14
176.62,1635.87,van,petrol,83.05,7,51.29
143.98,276.61,van,petrol,69.32,0,29.57
46.47,437.53,van,petrol,49.75,2,15.8
209.85,1269.03,van,petrol,48.05,4,78.41
138.7,834.27,van,petrol,56.45,3,50.75
219.94,631.57,van,petrol,76.08,5,58.5
111.37,791.85,van,petrol,68.9,3,30.39
173.74,825.19,van,petrol,47.31,3,45.72
194.05,686.08,van,petrol,62.61,3,69.6
134.92,1326.05,van,petrol,61.43,5,46.79
135.4,810.62,van,petrol,59.3,3,40.41
69.9,1034.65,van,petrol,78.0,1,19.77
191.84,569.92,van,petrol,61.02,4,62.1
79.28,869.87,van,petrol,72.75,2,24.51
58.78,1117.61,van,petrol,100.0,3,26.78
68.28,607.46,van,petrol,77.92,0,27.43
67.88,1790.95,van,petrol,85.27,1,24.25
88.11,577.57,van,petrol,53.48,0,26.43
34.39,883.14,van,petrol,40.76,0,11.95
235.27,230.94,van,petrol,50.72,4,85.39
114.39,950.06,van,petrol,51.21,1,40.9
23.98,990.79,van,petrol,48.91,0,5.43
137.99,574.4,van,petrol,63.98,2,29.68
74.79,1013.98,van,petrol,62.23,2,21.51
10.98,652.46,van,petrol,53.58,1,2.83
41.73,429.29,van,petrol,64.2,0,13.63
20.72,1051.54,van,petrol,93.44,1,7.11
57.76,294.82,van,petrol,71.08,0,18.5
13.58,250.94,van,petrol,56.35,1,4.41
73.83,1029.75,van,petrol,67.27,0,24.77
140.25,1770.89,van,petrol,53.68,5,56.75
85.88,700.85,van,petrol,40.27,1,28.14
31.63,831.69,van,petrol,70.82,1,11.13
265.13,602.55,van,petrol,69.21,6,68.77
74.09,649.12,van,petrol,49.51,2,15.06
54.57,545.55,van,petrol,46.01,1,13.3
98.53,534.28,van,petrol,64.51,2,24.45
95.3,496.18,van,petrol,63.63,4,30.53
68.96,1084.82,van,petrol,66.08,0,21.09
63.32,432.96,van,petrol,66.73,1,19.99
147.57,651.09,van,petrol,82.75,2,44.3
113.58,1347.16,van,petrol,39.44,1,34.95
103.1,553.34,van,petrol,58.88,0,26.81
115.51,1396.64,van,petrol,54.46,2,33.43
36.78,1090.18,van,petrol,73.69,0,7.16
134.41,553.7,van,petrol,64.37,1,29.29
78.05,373.8,van,petrol,51.22,1,22.11
21.24,485.74,van,petrol,41.44,0,5.99
73.5,790.53,van,petrol,72.73,1,25.73
68.23,1015.27,van,petrol,54.17,3,24.22
59.01,1076.45,van,petrol,54.5,2,20.72
114.02,965.21,van,petrol,46.2,4,33.85
150.07,565.07,van,petrol,52.07,3,47.64
135.83,960.55,van,petrol,64.39,2,35.7
208.65,1370.54,van,petrol,61.28,5,61.12
83.43,1564.42,van,petrol,62.55,3,30.15
276.4,706.34,van,petrol,84.4,10,96.46
92.71,1102.39,van,petrol,58.83,0,14.92
25.47,406.8,van,petrol,65.57,0,5.33
87.02,378.97,van,petrol,58.1,0,14.51
103.79,498.39,van,petrol,77.49,4,23.76
31.87,204.11,van,petrol,67.32,0,6.72
73.03,691.27,van,petrol,77.57,1,16.21
36.12,982.15,van,petrol,40.3,1,7.53
52.46,775.38,van,petrol,84.03,0,12.44
8.69,380.24,van,petrol,43.54,0,1.58
114.89,812.94,van,petrol,61.45,5,21.75
30.94,1233.7,van,petrol,87.78,0,9.64
101.52,1075.59,van,petrol,30.0,2,32.24
70.77,546.91,van,petrol,38.83,1,18.75
179.49,132.02,van,petrol,68.34,1,49.1
129.57,1141.09,van,petrol,64.54,3,42.3
94.7,768.06,van,petrol,58.87,1,33.05
39.88,1146.48,van,petrol,64.31,0,14.34
50.49,242.99,van,petrol,61.61,2,15.82
180.44,277.97,van,petrol,53.24,4,43.12
10.5,1210.38,van,petrol,47.41,0,3.81
241.96,1029.87,van,petrol,41.02,4,64.07
190.19,642.3,van,petrol,72.45,4,42.88
94.23,1588.97,van,petrol,38.56,1,32.86
63.97,915.07,van,petrol,46.35,1,18.63
11.98,1121.33,van,petrol,30.51,1,3.43
29.8,213.38,van,petrol,41.15,0,6.53
95.44,577.38,van,petrol,89.94,0,28.63
63.47,1803.64,van,petrol,59.01,2,23.16
38.18,244.81,van,petrol,71.09,1,11.73
174.18,439.25,van,petrol,54.95,5,51.26
139.0,473.85,van,petrol,80.52,0,39.15
215.97,889.1,van,petrol,75.43,10,81.1
65.65,479.07,van,petrol,35.66,1,18.87
29.18,1153.06,van,petrol,86.12,0,8.22
117.71,427.79,van,petrol,45.82,0,28.82
39.48,520.22,van,petrol,78.31,1,9.22
23.0,1047.58,van,petrol,60.54,0,4.74
142.17,1215.61,van,petrol,46.47,4,40.1
60.2,813.37,van,petrol,43.67,2,15.52
44.96,374.3,van,petrol,30.0,4,15.73
35.92,969.39,van,petrol,69.85,1,9.27
106.61,620.36,van,petrol,55.18,0,33.87
39.78,852.94,van,petrol,79.08,1,14.04
50.18,585.47,van,petrol,52.34,0,16.75
93.94,541.38,van,petrol,63.49,2,32.41
167.03,1096.63,van,petrol,30.0,4,58.0
59.25,319.78,van,petrol,37.43,2,17.83
161.83,1209.9,van,petrol,65.34,1,59.83
66.19,561.95,van,petrol,74.27,3,23.34
28.91,855.32,van,petrol,58.36,2,15.61
128.13,879.22,van,petrol,39.39,5,32.63
60.35,866.6,van,petrol,57.5,2,15.06
87.86,591.75,van,petrol,65.38,2,21.97
139.33,614.94,van,petrol,71.65,0,32.32
167.69,577.68,van,petrol,68.99,2,36.09
53.67,155.5,van,petrol,59.21,0,12.64
100.14,1187.9,van,petrol,68.99,0,27.15
103.63,156.28,van,petrol,82.36,1,25.97
188.58,1116.25,van,petrol,77.67,3,58.58
99.37,1099.12,van,petrol,58.93,1,29.64
28.91,1592.57,van,petrol,33.94,0,10.99
279.76,854.91,van,petrol,39.95,7,76.42
51.68,411.34,van,petrol,73.07,1,9.66
58.34,581.43,van,petrol,48.99,1,12.32
115.9,893.39,van,petrol,82.22,2,26.96
207.51,1403.89,van,petrol,56.73,5,43.6
39.61,1802.77,van,petrol,63.7,0,10.69
171.68,1136.65,van,petrol,61.67,1,41.92
78.52,404.96,van,petrol,51.8,2,21.74
137.95,1277.17,van,petrol,67.06,1,42.09
14.77,950.45,van,petrol,61.65,0,3.21
122.72,691.22,van,petrol,64.9,3,27.34
146.39,1503.5,van,petrol,64.72,4,33.44
89.88,256.66,van,petrol,74.8,1,18.13
55.29,293.59,van,petrol,73.75,0,10.62
102.41,180.6,van,petrol,49.86,1,26.93
124.85,232.24,van,petrol,62.29,4,33.5
108.1,435.84,van,petrol,31.14,2,33.07
0.61,935.55,van,petrol,55.54,0,0.2
174.28,622.57,van,petrol,63.36,1,56.49
280.99,320.9,van,petrol,59.18,4,87.82
96.83,1159.84,van,petrol,66.26,3,35.02
67.88,439.6,van,petrol,76.02,2,20.78
48.64,503.45,van,petrol,59.84,0,15.2
117.14,199.51,van,petrol,65.28,2,40.76
43.86,1249.55,van,petrol,58.08,1,15.44
125.82,960.29,van,petrol,56.39,3,36.63
26.19,1068.41,van,petrol,74.64,0,7.3
150.29,718.52,van,petrol,60.08,0,39.97
155.17,761.26,van,petrol,58.95,2,47.28
47.62,209.24,van,petrol,53.04,0,11.3
155.52,777.87,van,petrol,38.46,4,39.84
107.41,796.12,van,petrol,59.3,3,33.51
37.37,220.31,van,petrol,71.02,1,9.06
6.59,1817.01,van,petrol,79.86,0,1.85
115.37,1068.25,van,petrol,48.19,3,41.24
143.85,1943.48,van,petrol,59.25,2,41.04
129.64,1886.59,van,petrol,66.26,1,40.73
69.79,593.58,van,petrol,64.07,0,18.25
241.27,1363.74,van,petrol,56.75,5,73.56
41.87,512.87,van,petrol,69.73,2,12.33
40.51,559.66,van,petrol,72.9,1,11.78
185.83,438.66,van,petrol,72.33,5,54.69
14.59,833.29,van,petrol,84.23,1,4.62
56.91,297.94,van,petrol,50.85,1,15.95
56.84,285.76,van,petrol,71.12,2,14.18
314.72,623.72,van,petrol,46.84,7,94.2
38.42,1552.15,van,petrol,59.86,2,12.37
86.6,635.69,van,petrol,72.96,1,25.44
57.12,2019.17,van,petrol,64.73,1,18.22
22.62,1223.81,van,petrol,50.97,0,7.39
57.18,1383.39,van,petrol,72.88,1,15.56
44.83,292.06,van,petrol,39.74,4,9.97
157.55,334.09,van,petrol,62.62,3,42.1
103.06,1193.47,van,petrol,34.46,4,28.99
1.11,954.48,van,petrol,34.29,0,0.33
152.03,756.42,van,petrol,70.48,4,45.89
71.96,677.87,van,petrol,64.76,2,20.69
71.43,263.2,van,petrol,54.18,0,18.64
49.49,1425.85,van,petrol,51.08,1,14.1
21.25,1116.12,van,petrol,55.67,0,5.48
261.84,1505.27,van,petrol,70.87,8,68.53
94.39,837.33,van,petrol,44.85,0,23.47
79.03,1629.95,van,petrol,48.08,1,19.1
79.34,2227.84,van,petrol,53.26,3,23.83
38.97,361.8,van,petrol,61.18,1,8.57
289.1,1994.78,van,petrol,70.04,4,93.34
98.19,1038.33,van,petrol,48.11,2,24.14
19.87,1165.42,van,petrol,83.61,0,6.14
77.26,987.06,van,petrol,51.33,2,20.38
47.62,1624.93,van,petrol,73.68,1,13.9
33.68,1167.02,van,petrol,57.28,1,9.69
30.84,1575.04,van,petrol,68.77,1,9.76
31.74,307.3,van,petrol,42.78,0,7.33
