temperature,refrigeration_load,inventory_volume,energy_kwh,co2_kg
14.97,0.0,275.28,301.76,146.64
17.2,0.0,578.91,392.46,193.37
10.02,0.0,433.16,404.75,197.46
-1.26,1.62,385.14,764.55,370.13
-0.57,13.3,550.58,1989.55,970.94
20.56,0.0,295.91,189.1,93.37
24.51,0.0,201.91,105.82,52.69
29.49,0.0,201.61,94.24,47.18
-6.46,1.58,363.87,803.18,388.16
11.15,0.0,398.07,393.46,191.67
28.2,0.0,146.28,68.44,34.27
13.91,0.0,314.99,327.87,159.52
18.39,0.0,440.0,280.71,138.62
-0.36,4.08,384.54,1027.0,498.36
29.73,0.0,712.65,365.11,181.98
30.0,0.0,508.31,252.82,126.19
8.38,0.94,646.87,752.16,366.4
23.82,0.0,1167.83,552.54,276.47
30.0,0.0,477.69,287.11,142.11
21.19,0.0,419.55,291.47,143.48
12.61,0.0,423.99,374.67,183.05
7.64,0.77,184.66,436.36,210.6
3.61,2.89,194.46,844.17,407.5
17.14,0.0,568.44,369.15,182.17
22.92,0.0,226.15,142.98,70.63
19.17,0.0,324.74,274.21,134.15
4.06,3.4,199.25,832.66,402.84
16.01,0.0,1022.54,719.31,353.94
14.49,0.0,510.03,397.54,194.95
-2.63,4.04,55.35,798.09,385.61
22.23,0.0,979.72,537.84,267.23
13.28,0.0,808.58,531.06,261.96
20.94,0.0,431.05,262.6,129.91
11.29,0.0,922.65,681.03,334.56
4.28,4.16,180.13,746.02,362.56
14.72,0.0,462.14,399.73,195.42
15.3,0.0,1452.42,903.38,446.53
24.2,0.0,212.14,125.97,62.38
-2.82,15.52,196.42,1935.26,944.1
20.27,0.0,317.15,209.75,103.44
7.57,0.4,519.85,591.35,287.71
-5.29,3.52,722.66,1161.52,565.5
11.95,0.0,591.68,403.95,198.98
30.0,0.0,299.25,123.33,62.17
22.1,0.0,872.61,505.46,250.56
30.0,0.0,500.82,217.84,109.48
30.0,0.0,433.03,242.69,120.47
17.64,0.0,1046.73,682.36,336.68
1.09,0.62,459.39,807.57,390.0
22.99,0.0,243.38,143.04,70.87
22.99,0.0,1635.52,895.0,444.75
24.99,0.0,434.75,223.95,111.59
18.29,0.0,445.95,307.9,151.6
-7.0,5.99,579.64,1675.75,811.62
18.01,0.0,1255.95,705.31,350.09
30.0,0.0,1095.33,483.95,243.02
4.32,1.42,320.1,608.62,294.99
11.6,0.0,883.08,656.91,322.63
22.61,0.0,1200.07,653.35,324.74
12.74,0.0,387.44,344.59,168.33
7.48,1.04,407.83,589.03,286.19
13.99,0.0,301.27,336.08,163.25
30.0,0.0,463.09,247.93,123.32
12.38,0.0,772.04,619.65,303.6
13.59,0.0,879.25,644.97,316.91
-1.77,2.75,246.76,748.08,362.28
24.49,0.0,472.29,213.11,106.89
8.13,0.44,1223.61,803.53,397.0
23.14,0.0,1079.2,488.13,244.81
5.76,0.91,694.67,666.81,326.39
18.79,0.0,670.42,383.47,190.19
20.2,0.0,211.66,159.06,78.09
13.61,0.0,295.75,278.13,135.66
6.58,0.76,744.73,729.94,356.76
29.91,0.0,645.17,328.81,163.93
17.45,0.0,540.0,350.99,173.2
13.75,0.0,262.04,331.34,160.53
14.12,0.0,61.38,232.4,111.13
3.49,5.65,314.6,1268.45,614.48
7.6,0.91,1121.97,866.5,426.38
12.05,0.0,1266.83,724.47,359.33
8.91,0.27,205.52,398.16,191.98
12.65,0.0,1016.27,781.02,383.18
18.09,0.0,448.31,353.37,173.23
1.06,0.63,1037.64,1194.51,580.75
11.83,0.0,794.43,541.12,266.57
7.29,3.95,1281.4,1315.57,646.0
18.55,0.0,133.76,170.11,82.41
13.12,0.0,332.01,282.4,138.12
16.2,0.0,1017.31,670.7,330.79
26.86,0.0,245.64,122.9,61.33
21.39,0.0,474.3,246.4,122.73
19.71,0.0,1242.29,778.57,384.73
23.37,0.0,920.6,465.82,232.31
10.56,0.0,761.91,710.56,346.66
27.55,0.0,394.73,213.92,106.35
2.07,1.41,485.15,818.67,396.73
7.51,2.23,383.65,652.25,317.66
11.1,0.0,669.98,538.23,263.7
30.0,0.0,269.87,101.19,51.3
22.39,0.0,803.56,461.51,228.86
30.0,0.0,416.31,224.46,111.61
23.92,0.0,890.89,374.15,188.41
23.46,0.0,212.2,125.25,62.04
30.0,0.0,908.1,438.0,218.95
30.0,0.0,197.24,98.43,49.12
15.68,0.0,825.18,425.48,212.01
-0.04,1.94,448.84,865.4,419.26
9.48,0.39,449.65,540.56,262.73
1.89,2.84,313.93,743.21,360.91
0.78,2.76,637.7,1107.65,537.8
19.36,0.0,747.18,542.5,266.65
14.94,0.0,148.62,195.51,94.65
7.86,1.1,664.6,797.79,388.52
22.75,0.0,286.72,143.41,71.56
19.66,0.0,1122.36,738.26,364.14
19.99,0.0,85.13,104.85,50.82
10.65,0.0,767.13,609.74,298.83
16.73,0.0,714.62,424.83,210.37
21.11,0.0,821.35,451.43,224.29
14.69,0.0,578.07,489.9,239.64
6.85,0.31,766.99,587.75,288.84
20.17,0.0,719.35,468.28,231.06
30.0,0.0,161.52,73.68,36.94
11.48,0.0,662.9,481.58,236.71
19.36,0.0,592.06,365.9,180.91
19.72,0.0,2181.39,1153.26,573.98
23.1,0.0,267.54,158.58,78.53
-1.28,3.78,500.92,961.76,468.32
18.6,0.0,834.64,452.39,224.9
23.49,0.0,567.59,314.1,156.01
-8.97,9.12,309.79,1457.15,709.08
17.13,0.0,538.31,433.84,212.53
28.77,0.0,164.83,73.71,36.99
16.07,0.0,386.92,284.41,139.74
1.95,4.97,515.84,1073.36,523.25
19.1,0.0,346.59,280.84,137.56
19.57,0.0,281.1,246.79,120.6
17.71,0.0,225.07,197.86,96.68
19.11,0.0,1169.94,694.87,344.1
12.48,0.0,802.71,475.08,235.3
13.63,0.0,372.79,372.07,181.21
22.58,0.0,1501.97,592.29,299.36
10.08,0.0,350.75,386.99,188.03
12.02,0.0,849.2,652.5,320.13
17.21,0.0,307.47,272.6,133.17
6.97,2.97,271.79,643.81,313.38
21.14,0.0,739.72,361.12,180.41
30.0,0.0,410.94,209.62,104.5
6.82,0.72,199.16,443.81,214.24
9.4,0.23,757.58,573.74,281.95
12.19,0.0,816.92,635.78,311.8
30.0,0.0,396.26,209.49,104.26
4.67,3.73,477.53,900.57,438.91
-4.61,9.35,121.6,1359.46,660.76
13.29,0.0,320.28,364.99,177.21
18.19,0.0,1341.81,855.32,422.38
21.31,0.0,1408.72,769.56,382.44
21.74,0.0,533.92,337.27,166.61
17.91,0.0,437.01,339.98,166.73
24.14,0.0,711.59,362.08,180.53
6.7,1.96,384.97,620.08,302.01
13.69,0.0,379.95,329.74,161.19
16.15,0.0,430.79,292.42,144.07
10.1,0.0,773.48,671.77,328.37
21.71,0.0,1129.5,694.48,343.43
5.35,3.7,287.48,791.31,384.68
13.8,0.0,499.78,441.84,215.87
7.08,1.26,906.78,761.54,374.44
19.97,0.0,378.61,287.63,141.17
3.02,5.18,350.19,1077.32,523.44
-0.77,1.65,773.55,975.66,475.12
22.58,0.0,402.37,209.2,104.2
22.89,0.0,247.85,139.57,69.27
-0.44,3.43,419.12,861.93,419.42
9.67,0.06,311.04,350.67,170.39
11.66,0.0,458.66,423.98,206.89
-7.93,5.64,968.31,1605.1,782.22
15.13,0.0,735.03,445.87,220.61
2.07,0.54,664.54,820.25,398.37
22.79,0.0,221.42,104.06,52.08
26.08,0.0,637.68,336.31,167.4
9.82,0.01,689.06,511.44,251.22
10.61,0.0,612.26,491.99,241.04
6.91,1.61,555.12,768.89,374.22
-6.51,8.07,257.27,1389.62,674.86
17.68,0.0,1253.18,785.35,388.08
30.0,0.0,374.89,187.84,93.72
30.0,0.0,601.84,279.49,139.98
0.1,2.36,154.26,575.74,278.75
18.65,0.0,692.25,433.75,214.34
9.88,0.03,809.52,506.93,250.55
21.85,0.0,635.34,349.55,173.66
17.03,0.0,263.81,231.75,113.25
12.38,0.0,371.46,327.04,159.8
13.63,0.0,173.89,264.52,127.73
10.88,0.0,838.92,657.15,322.21
14.65,0.0,594.16,474.95,232.73
30.0,0.0,202.67,98.11,49.03
15.94,0.0,1377.28,675.11,337.21
19.68,0.0,1077.88,580.21,288.54
23.05,0.0,752.44,442.47,219.2
10.62,0.0,381.53,399.42,194.3
-6.91,14.44,883.44,2417.43,1179.82
22.94,0.0,360.51,218.16,107.95
15.59,0.0,582.7,403.82,198.81
30.0,0.0,109.94,62.88,31.19
22.15,0.0,923.37,526.78,261.3
18.75,0.0,250.92,191.45,93.95
30.0,0.0,224.77,124.71,61.93
9.44,0.12,182.26,379.84,182.79
-1.15,3.41,735.73,969.87,474.46
16.32,0.0,431.46,369.24,180.57
13.81,0.0,787.03,617.37,302.69
16.38,0.0,432.64,352.79,172.77
20.29,0.0,810.1,421.89,210.12
11.98,0.0,977.99,725.97,356.57
9.96,0.02,867.87,719.99,352.43
19.28,0.0,647.82,348.58,173.35
4.81,5.5,553.76,1117.04,545.21
3.51,6.73,817.29,1486.67,725.74
30.0,0.0,404.18,163.92,82.71
17.58,0.0,479.1,335.88,165.29
12.19,0.0,1188.63,715.53,354.14
15.86,0.0,1502.13,971.31,479.4
11.01,0.0,589.62,538.12,262.68
19.64,0.0,737.15,481.32,237.47
15.66,0.0,1328.62,810.41,400.89
25.24,0.0,168.55,91.43,45.45
10.85,0.0,1029.23,571.95,284.03
12.64,0.0,970.93,580.68,287.47
1.13,0.94,207.46,563.07,271.31
24.15,0.0,262.08,155.88,77.19
26.56,0.0,901.89,495.87,246.36
20.12,0.0,1109.82,697.53,344.64
14.84,0.0,557.98,387.04,190.54
18.3,0.0,1221.2,788.53,389.2
20.64,0.0,531.65,286.4,142.42
23.55,0.0,892.66,490.32,243.61
9.37,0.16,610.79,490.62,240.61
14.8,0.0,1081.28,790.99,388.7
18.98,0.0,616.09,384.01,189.8
28.14,0.0,1020.77,486.58,243.38
22.12,0.0,1155.94,658.8,326.8
-0.44,5.33,394.58,1153.93,560.58
30.0,0.0,78.99,50.0,24.7
28.34,0.0,619.74,297.15,148.58
30.0,0.0,366.01,171.12,85.67
14.58,0.0,637.41,433.6,213.61
15.23,0.0,1168.0,773.44,381.4
-2.65,14.35,317.48,2115.69,1029.58
6.96,0.61,697.68,776.05,377.88
11.96,0.0,510.2,493.59,240.58
24.55,0.0,1411.92,629.18,315.8
6.71,2.08,774.8,939.51,458.58
21.56,0.0,543.41,275.99,137.62
-7.27,4.49,273.94,1089.03,527.09
5.68,3.61,1399.71,1508.42,738.53
14.03,0.0,702.6,491.65,241.97
26.77,0.0,849.78,396.11,198.35
14.73,0.0,1103.84,711.82,351.36
15.66,0.0,445.51,358.63,175.7
2.74,1.8,1420.21,1355.76,663.64
24.13,0.0,298.21,140.57,70.35
16.89,0.0,1144.46,708.75,350.39
26.62,0.0,245.82,111.42,55.88
25.62,0.0,933.24,382.84,193.05
20.99,0.0,1193.87,698.71,346.21
30.0,0.0,677.75,330.96,165.34
19.45,0.0,610.52,421.13,207.36
11.83,0.0,105.25,239.42,114.99
6.99,2.13,496.91,731.27,356.4
30.0,0.0,1069.03,596.26,296.05
30.0,0.0,841.69,354.28,178.39
22.81,0.0,692.86,370.37,184.24
15.8,0.0,697.19,391.22,194.2
-3.32,0.31,369.51,531.03,257.13
8.81,0.43,238.2,388.61,188.07
6.2,1.52,732.5,742.22,363.56
27.39,0.0,465.21,209.13,104.92
4.13,5.83,635.69,1394.82,678.62
29.11,0.0,559.84,275.05,137.36
21.16,0.0,458.26,288.21,142.4
-3.53,7.46,410.04,1191.76,581.83
7.49,0.48,377.0,446.76,217.43
8.34,0.9,1354.7,1074.88,528.12
14.14,0.0,636.92,475.15,233.34
19.18,0.0,1206.38,757.21,374.15
30.0,0.0,534.36,319.58,158.21
9.1,0.22,267.67,375.79,182.03
16.94,0.0,854.57,490.71,243.34
21.81,0.0,1304.76,617.34,308.89
13.64,0.0,1678.02,1029.4,509.1
24.09,0.0,290.44,153.69,76.49
17.07,0.0,494.56,332.14,163.7
30.0,0.0,873.91,481.1,239.01
17.13,0.0,304.89,314.93,153.25
8.59,0.44,278.03,367.88,178.72
7.5,0.4,650.78,573.65,280.87
27.97,0.0,758.21,378.64,188.95
-2.79,10.49,467.49,1828.71,889.46
21.33,0.0,1908.89,1101.44,546.09
20.47,0.0,747.61,492.81,243.06
30.0,0.0,582.19,289.44,144.47
14.7,0.0,710.12,432.64,214.03
8.91,0.98,622.41,671.44,327.83
-8.47,7.59,1753.3,1891.46,930.49
20.19,0.0,527.28,326.88,161.59
24.86,0.0,511.06,228.96,114.89
26.57,0.0,191.01,94.35,47.11
25.19,0.0,571.78,280.41,140.06
19.52,0.0,503.82,339.65,167.38
2.99,1.86,484.19,782.16,380.03
8.24,0.36,238.29,438.58,211.7
-10.31,13.15,1134.09,2380.0,1163.17
1.93,2.63,355.67,708.92,344.82
-5.25,3.28,261.37,938.42,453.64
14.12,0.0,139.91,221.9,107.08
0.76,2.29,273.04,615.62,299.02
10.18,0.0,387.08,371.92,181.31
23.7,0.0,397.78,241.06,119.28
16.9,0.0,435.6,375.82,183.74
-1.16,6.6,123.76,1287.47,622.6
12.46,0.0,298.87,392.38,189.97
11.18,0.0,382.55,390.24,189.95
30.0,0.0,858.04,458.37,228.02
20.81,0.0,477.57,292.64,144.74
18.07,0.0,481.27,331.51,163.24
14.0,0.0,569.95,417.65,205.22
15.38,0.0,735.27,552.96,271.48
8.49,0.12,509.0,491.65,239.82
19.62,0.0,423.57,291.97,143.77
18.33,0.0,202.88,204.35,99.5
7.17,0.13,223.8,432.4,208.27
9.5,0.15,320.14,382.16,185.58
30.0,0.0,338.51,171.12,85.34
12.34,0.0,747.35,670.89,327.64
6.7,0.89,514.86,579.43,282.71
26.89,0.0,285.92,130.14,65.25
5.65,0.27,1541.76,1129.2,555.26
25.66,0.0,1387.65,729.21,363.02
22.19,0.0,267.02,185.9,91.51
30.0,0.0,401.78,176.87,88.84
19.44,0.0,517.16,330.29,163.09
1.38,4.28,543.39,933.29,456.04
12.38,0.0,188.59,283.72,137.03
19.75,0.0,486.79,309.12,152.67
14.79,0.0,157.13,220.85,106.79
9.36,0.41,410.1,399.83,195.44
30.0,0.0,486.77,267.91,133.1
18.26,0.0,777.25,491.64,242.86
11.42,0.0,402.66,467.36,226.83
17.81,0.0,727.22,457.76,226.16
10.28,0.0,634.17,518.98,254.12
7.05,0.43,896.89,636.23,313.59
5.22,0.4,435.13,478.04,232.88
15.45,0.0,1255.63,671.25,333.91
30.0,0.0,272.46,116.31,58.52
17.01,0.0,810.76,585.26,287.73
11.75,0.0,379.62,352.37,171.93
21.44,0.0,231.53,163.52,80.45
8.91,0.27,270.71,402.68,194.92
18.42,0.0,1166.73,665.08,329.91
26.5,0.0,408.26,166.43,83.95
7.74,0.36,517.29,631.31,306.6
25.03,0.0,963.66,412.24,207.38
23.92,0.0,485.78,307.52,151.9
24.93,0.0,703.45,351.3,175.31
14.6,0.0,523.32,369.72,181.9
4.37,2.33,372.71,549.88,269.04
28.15,0.0,1260.09,534.37,268.95
11.85,0.0,356.7,364.3,177.32
24.98,0.0,691.82,348.64,173.9
14.79,0.0,777.54,519.43,256.06
13.06,0.0,379.7,334.38,163.39
12.4,0.0,814.77,722.74,353.08
9.22,0.18,1190.39,801.12,395.07
15.16,0.0,1046.8,730.15,359.38
30.0,0.0,1013.93,511.86,255.3
15.78,0.0,691.57,431.36,213.19
7.6,0.37,466.9,619.32,300.32
18.71,0.0,325.58,223.16,109.91
14.42,0.0,953.02,538.03,267.0
7.13,0.44,668.3,634.53,310.06
8.47,0.64,471.21,520.51,253.83
30.0,0.0,972.16,506.7,252.35
7.84,0.83,1287.6,953.63,469.62
11.06,0.0,360.95,427.48,207.38
30.0,0.0,707.73,349.41,174.46
8.87,0.84,393.81,479.12,233.53
18.79,0.0,233.46,230.58,112.33
17.09,0.0,517.56,431.44,211.15
30.0,0.0,669.0,312.89,156.65
19.13,0.0,980.62,649.5,320.28
30.0,0.0,275.28,123.61,62.02
8.31,1.09,413.41,583.3,283.61
8.59,0.34,911.52,663.22,326.46
-12.05,6.82,777.24,1616.62,787.11
30.0,0.0,364.85,190.65,94.94
22.77,0.0,1694.69,986.37,488.86
20.93,0.0,1041.65,598.11,296.6
22.24,0.0,947.3,556.1,275.52
11.1,0.0,331.99,438.21,212.14
5.54,5.4,370.87,1131.5,549.74
5.34,2.09,681.07,988.09,480.54
19.64,0.0,1005.88,607.22,300.5
18.41,0.0,363.89,327.07,159.73
6.69,1.13,579.25,597.29,292.3
21.24,0.0,1097.34,539.9,269.62
26.43,0.0,456.93,248.97,123.74
15.45,0.0,748.51,500.63,246.78
30.0,0.0,770.06,350.04,175.51
30.0,0.0,316.95,140.87,70.71
30.0,0.0,689.07,295.36,148.56
30.0,0.0,924.65,358.66,181.46
-0.53,3.2,460.52,1057.29,512.38
14.69,0.0,975.39,575.77,285.19
23.24,0.0,290.22,157.66,78.37
16.9,0.0,473.3,331.93,163.35
26.41,0.0,1086.18,540.64,269.84
11.84,0.0,577.1,475.81,232.94
6.63,2.31,366.28,758.89,368.22
22.96,0.0,378.74,221.28,109.65
-0.26,0.64,543.13,668.88,325.16
4.55,0.95,619.32,792.74,385.36
6.44,0.87,1309.56,1058.02,519.53
10.65,0.0,911.29,689.89,338.63
20.01,0.0,820.22,515.78,254.84
18.75,0.0,430.31,307.71,151.33
-10.54,7.45,440.49,1644.44,797.2
17.6,0.0,349.87,319.81,156.11
0.77,0.5,838.04,884.66,430.99
-0.51,3.4,824.26,1180.77,575.68
11.83,0.0,926.5,725.56,355.76
10.0,0.0,1007.73,843.21,412.62
4.16,5.36,710.53,1156.27,565.53
15.3,0.0,798.26,556.01,273.68
12.04,0.0,677.29,557.18,272.79
26.47,0.0,535.45,241.41,121.09
19.89,0.0,207.67,215.77,104.98
-0.45,2.76,493.8,937.99,455.47
8.1,0.56,1241.87,1029.35,504.66
9.98,0.01,1824.67,911.98,455.1
8.83,1.33,260.32,491.64,238.58
3.48,0.58,972.37,868.76,425.16
22.03,0.0,1452.26,818.8,406.35
26.86,0.0,382.32,215.87,107.12
29.31,0.0,665.78,293.8,147.54
23.88,0.0,278.33,151.56,75.33
3.6,1.75,259.92,619.37,299.86
25.63,0.0,682.02,338.67,169.05
23.06,0.0,136.54,112.44,55.05
15.92,0.0,529.33,314.83,155.9
20.47,0.0,308.01,274.1,133.89
6.78,0.93,356.5,513.62,249.6
12.95,0.0,493.61,390.7,191.5
16.47,0.0,637.92,430.85,212.31
17.99,0.0,363.27,314.71,153.85
7.99,1.01,136.73,397.0,191.68
23.44,0.0,472.43,278.77,138.09
13.41,0.0,351.96,380.71,185.06
10.56,0.0,1079.14,802.71,394.23
21.13,0.0,410.21,295.51,145.29
20.17,0.0,458.11,250.46,124.47
30.0,0.0,793.88,355.64,178.46
6.35,0.37,232.61,463.29,223.39
30.0,0.0,461.15,219.13,109.62
12.42,0.0,671.35,566.53,277.16
-3.12,1.78,812.23,948.88,463.05
3.57,2.26,899.31,1111.08,541.84
23.81,0.0,494.08,280.02,138.94
2.14,5.98,669.58,1325.65,646.38
15.04,0.0,306.73,322.15,156.7
0.82,6.99,210.79,1164.1,565.62
13.11,0.0,311.68,297.27,144.94
19.96,0.0,228.72,183.87,90.08
12.02,0.0,874.13,613.15,301.74
21.94,0.0,252.01,181.25,89.12
12.21,0.0,783.26,572.67,281.42
16.51,0.0,460.22,439.79,214.42
18.23,0.0,460.31,235.05,117.17
18.19,0.0,452.51,274.15,135.65
17.19,0.0,897.71,591.17,291.58
19.12,0.0,677.33,386.81,191.86
14.54,0.0,322.26,304.46,148.48
-3.0,6.67,511.79,1302.9,634.69
20.81,0.0,638.59,417.39,205.93
23.38,0.0,1514.64,737.15,368.32
19.94,0.0,376.47,255.59,125.92
26.03,0.0,724.03,362.27,180.76
1.11,1.74,378.82,734.96,356.18
1.05,1.77,274.41,795.57,383.76
16.56,0.0,1283.38,857.49,422.71
2.94,1.83,768.14,881.5,430.58
2.57,2.02,388.73,635.32,309.37
2.21,6.41,837.58,1254.5,615.24
-0.13,1.33,1169.87,1093.52,535.38
13.09,0.0,488.72,406.38,198.89
15.86,0.0,581.48,430.04,211.25
-9.31,3.7,488.3,920.76,448.59
6.79,0.79,663.75,803.1,390.59
29.24,0.0,409.88,251.53,124.4
20.04,0.0,695.47,496.6,244.23
9.03,0.86,851.43,698.29,343.15
14.03,0.0,1056.62,749.91,368.89
12.46,0.0,972.52,783.02,383.61
17.71,0.0,413.71,340.24,166.58
13.33,0.0,594.58,520.15,254.21
8.73,0.13,195.47,349.46,168.53
19.42,0.0,189.55,186.43,90.83
26.16,0.0,112.1,56.23,28.05
6.03,1.57,550.04,821.02,398.86
21.54,0.0,312.0,194.34,96.06
30.0,0.0,608.88,323.11,160.78
12.43,0.0,1495.04,957.33,472.67
24.36,0.0,787.41,327.75,165.13
22.71,0.0,1203.9,763.43,377.08
13.07,0.0,657.51,483.85,237.72
5.35,2.15,817.26,983.54,480.1
14.35,0.0,612.34,396.6,195.73
16.6,0.0,547.34,387.31,190.54
30.0,0.0,932.49,544.19,269.68
29.04,0.0,1101.88,482.78,242.54
28.72,0.0,349.69,159.13,79.78
7.76,1.46,803.8,794.4,389.1
30.0,0.0,689.81,312.1,156.53
30.0,0.0,557.81,245.91,123.5
10.71,0.0,190.42,272.53,131.74
14.54,0.0,528.31,432.76,211.9
20.71,0.0,344.63,282.44,138.3
17.28,0.0,178.53,194.13,94.36
12.77,0.0,438.93,480.41,233.46
19.53,0.0,750.11,464.18,229.49
16.58,0.0,345.19,331.48,161.59
16.48,0.0,163.02,183.1,88.93
15.2,0.0,327.35,351.81,171.04
16.84,0.0,268.04,270.31,131.61
9.45,0.35,396.4,284.66,140.48
18.73,0.0,785.64,470.62,232.97
17.38,0.0,363.65,352.78,171.93
21.51,0.0,884.9,374.71,188.61
17.08,0.0,289.62,290.36,141.4
17.99,0.0,780.43,518.93,255.86
22.02,0.0,490.7,280.74,139.24
25.21,0.0,780.41,384.26,191.89
16.99,0.0,1170.61,735.68,363.49
14.19,0.0,318.8,261.65,128.11
2.73,2.96,840.69,959.32,470.06
8.13,1.44,775.82,705.0,346.27
15.36,0.0,202.57,219.61,106.74
15.48,0.0,735.76,494.01,243.48
2.74,3.49,277.07,940.69,455.21
18.76,0.0,1702.19,993.36,492.27
24.0,0.0,420.61,240.29,119.19
30.0,0.0,535.23,268.35,133.89
22.93,0.0,258.64,202.89,99.48
21.97,0.0,713.63,453.94,224.19
8.9,0.27,354.6,526.91,254.92
-0.64,0.69,285.55,732.51,352.37
19.93,0.0,1165.45,721.38,356.64
9.97,0.02,213.32,318.47,153.86
19.22,0.0,1008.96,671.06,330.86
10.27,0.0,584.0,506.61,247.65
15.45,0.0,392.61,335.09,163.88
15.28,0.0,584.99,469.76,230.16
16.97,0.0,638.11,405.48,200.26
18.21,0.0,361.12,359.57,175.13
21.07,0.0,549.89,295.93,147.17
20.4,0.0,353.72,253.87,124.83
17.63,0.0,1581.8,774.39,386.82
12.57,0.0,326.27,438.77,212.33
14.52,0.0,315.35,297.14,144.93
2.08,6.8,834.2,1498.27,731.55
13.4,0.0,981.18,660.92,325.71
30.0,0.0,1675.94,819.02,409.15
15.96,0.0,434.37,299.37,147.41
11.14,0.0,991.57,616.82,304.89
28.29,0.0,226.38,133.16,65.97
26.55,0.0,350.19,160.0,80.2
25.4,0.0,212.1,117.47,58.34
30.0,0.0,633.49,328.35,163.57
20.22,0.0,583.37,363.74,179.78
26.59,0.0,1885.21,1043.44,518.26
4.39,4.16,594.77,1003.87,490.0
29.77,0.0,1896.25,867.25,434.7
16.48,0.0,113.85,190.86,92.03
13.48,0.0,874.35,605.73,298.21
27.2,0.0,487.95,236.84,118.36
26.36,0.0,503.18,188.1,95.38
24.46,0.0,685.72,388.65,192.84
20.01,0.0,524.1,373.7,183.8
12.31,0.0,477.52,474.72,231.22
15.69,0.0,147.66,148.92,72.51
25.71,0.0,599.38,313.46,156.09
-7.96,9.48,594.79,1835.45,892.73
14.07,0.0,390.14,323.02,158.12
17.62,0.0,633.96,406.9,200.88
20.01,0.0,504.93,335.92,165.62
18.14,0.0,388.76,283.11,139.14
30.0,0.0,1032.76,541.47,269.59
5.54,2.32,447.43,768.61,373.82
30.0,0.0,906.02,453.41,226.24
-1.02,3.31,287.59,962.32,465.36
7.43,1.08,136.8,438.06,211.28
23.96,0.0,294.6,191.98,94.73
21.25,0.0,387.69,228.07,112.98
21.81,0.0,493.46,258.48,128.7
7.85,1.58,727.28,731.43,358.44
-3.16,2.95,225.95,796.29,385.23
10.68,0.0,636.34,609.46,297.13
30.0,0.0,290.52,138.68,69.36
5.15,1.68,753.87,925.0,450.86
11.4,0.0,540.79,523.79,255.29
13.14,0.0,446.68,401.71,196.17
7.5,0.6,586.51,551.46,269.85
18.12,0.0,474.43,395.13,193.38
18.9,0.0,808.6,518.13,255.82
29.53,0.0,406.56,211.41,105.3
8.71,0.87,444.65,548.38,267.08
27.65,0.0,874.55,466.91,232.28
-0.65,10.29,275.35,1644.87,799.54
15.93,0.0,621.93,531.65,260.0
6.5,1.1,606.64,692.79,337.95
-4.08,10.55,1924.72,2888.43,1410.4
23.17,0.0,1013.94,488.57,244.24
15.28,0.0,915.83,604.84,298.29
4.86,2.8,1202.26,959.99,474.49
21.91,0.0,949.28,526.62,261.54
23.52,0.0,519.56,283.79,141.03
8.36,0.63,504.74,534.34,260.78
7.43,1.17,297.19,476.46,231.58
10.48,0.0,1543.91,836.54,415.88
12.27,0.0,745.3,686.26,334.92
20.18,0.0,1000.57,541.47,269.21
30.0,0.0,1250.97,750.92,371.7
13.99,0.0,723.6,518.77,255.1
10.46,0.0,971.45,734.2,360.4
10.02,0.0,431.26,394.72,192.66
21.67,0.0,1081.29,623.26,309.03
3.37,1.6,495.36,824.6,399.95
27.96,0.0,629.97,304.35,152.12
14.22,0.0,961.99,786.55,385.16
-6.88,5.67,670.27,1456.08,707.9
14.49,0.0,39.41,182.45,87.14
21.02,0.0,976.63,545.4,270.79
10.86,0.0,294.38,424.99,205.4
30.0,0.0,123.09,56.04,28.1
9.2,0.04,334.56,393.13,190.81
7.66,0.11,244.28,412.58,199.07
6.21,0.51,446.15,454.56,222.01
22.12,0.0,472.29,273.44,135.55
6.48,1.31,495.22,705.3,342.86
0.63,0.14,1236.54,1039.73,508.91
10.83,0.0,230.82,306.47,148.34
17.58,0.0,516.43,406.45,199.26
9.47,0.32,532.06,427.15,209.75
13.37,0.0,273.96,363.09,175.76
13.7,0.0,351.87,385.32,187.25
30.0,0.0,948.3,415.49,208.74
21.1,0.0,510.79,280.93,139.57
22.91,0.0,607.9,375.05,185.44
21.34,0.0,1305.88,760.32,376.82
19.75,0.0,192.72,195.11,94.99
3.54,2.16,278.8,591.6,287.48
16.15,0.0,249.22,250.45,121.96
6.37,1.88,273.03,666.82,322.74
7.54,1.9,724.18,811.87,397.09
-2.26,1.07,619.92,763.62,371.71
-3.71,3.18,1095.72,1198.41,587.01
30.0,0.0,349.45,161.9,81.1
30.0,0.0,363.44,185.84,92.63
30.0,0.0,704.41,384.39,191.04
10.1,0.0,275.22,324.54,157.46
22.73,0.0,507.85,299.17,148.2
30.0,0.0,487.32,247.13,123.23
15.38,0.0,766.53,636.85,311.7
7.35,0.83,276.21,527.32,255.0
13.62,0.0,831.1,624.52,306.62
22.67,0.0,838.57,463.3,230.13
23.74,0.0,386.31,166.04,83.5
1.55,2.17,270.71,677.51,328.21
18.42,0.0,523.89,335.46,165.63
3.49,0.91,470.27,636.87,309.48
8.44,0.86,765.28,763.82,373.24
24.95,0.0,766.9,363.18,181.71
14.21,0.0,524.72,413.53,202.72
28.14,0.0,408.22,194.0,97.05
16.06,0.0,76.06,143.29,68.97
