distance_km,load_kg,vehicle_type,fuel_type,avg_speed,stop_events,co2_kg
200.69,800.25,two_wheeler,petrol,38.66,5,22.94
43.99,1876.87,van,cng,35.9,0,6.4
114.65,1161.83,truck_diesel,electric,29.68,2,9.26
61.78,540.42,ev,hybrid,58.28,1,2.55
9.5,1101.32,truck_cng,petrol,77.38,0,2.04
50.41,275.37,mini_truck,diesel,57.28,2,9.63
102.39,1194.2,van,hybrid,32.1,4,13.64
78.84,347.78,truck_diesel,petrol,36.3,3,26.56
104.21,1643.14,van,hybrid,60.21,1,10.79
164.77,575.82,two_wheeler,electric,77.27,4,4.65
19.19,635.3,truck_cng,electric,78.16,1,1.35
175.77,1108.97,ev,electric,58.33,1,2.42
33.36,642.02,truck_cng,cng,90.61,1,6.98
181.24,287.4,truck_diesel,electric,55.21,5,12.44
214.5,1949.49,van,hybrid,69.5,5,23.9
122.01,690.42,two_wheeler,diesel,35.33,9,16.82
15.3,1112.46,truck_diesel,diesel,39.7,0,5.09
44.47,1087.95,truck_cng,petrol,35.47,0,11.39
272.9,571.97,two_wheeler,diesel,39.22,7,31.47
205.86,913.66,mini_truck,diesel,59.83,0,36.33
307.92,322.37,truck_cng,petrol,54.28,4,60.75
56.85,1055.95,truck_diesel,cng,78.72,1,13.46
144.52,1614.1,two_wheeler,hybrid,57.38,1,8.2
499.51,2836.28,ev,petrol,20.95,9,37.6
75.95,2100.54,truck_diesel,cng,42.59,1,19.1
150.69,1398.64,ev,petrol,48.18,3,9.81
56.47,609.02,truck_cng,petrol,71.67,4,12.4
54.05,540.43,mini_truck,diesel,65.0,1,9.45
60.14,851.1,van,diesel,47.47,3,9.73
103.82,740.21,two_wheeler,diesel,58.36,2,9.63
93.03,1369.52,van,petrol,60.03,2,13.07
182.65,1168.97,mini_truck,electric,39.71,2,9.18
117.74,1246.19,van,petrol,71.25,4,18.86
210.07,300.92,ev,petrol,40.94,8,16.09
33.88,1038.35,ev,cng,61.72,0,1.32
28.43,1697.45,two_wheeler,electric,50.5,0,0.5
34.25,2148.69,two_wheeler,cng,61.53,3,3.94
27.89,1232.66,ev,diesel,50.64,1,2.03
148.72,1262.15,truck_diesel,diesel,69.21,3,46.8
51.06,1705.09,van,petrol,57.07,1,8.44
163.16,398.69,truck_diesel,cng,46.52,3,37.18
156.06,599.89,truck_diesel,electric,51.22,4,10.71
215.79,647.96,van,hybrid,32.13,3,27.78
19.52,613.68,two_wheeler,diesel,29.35,0,2.05
78.84,467.04,ev,hybrid,34.6,2,4.08
112.3,1749.82,mini_truck,cng,51.43,3,16.47
62.32,1253.13,truck_cng,hybrid,35.87,1,10.68
73.61,1686.41,truck_diesel,petrol,56.09,0,22.23
22.12,677.51,truck_cng,petrol,58.49,0,4.5
40.1,872.76,mini_truck,diesel,48.25,0,7.15
203.2,492.92,van,cng,62.81,5,25.02
101.21,812.16,truck_diesel,cng,52.1,1,23.62
80.78,546.49,two_wheeler,cng,39.88,2,7.02
183.64,1780.77,mini_truck,petrol,56.45,6,34.55
103.11,438.54,two_wheeler,cng,79.21,1,7.38
38.54,728.44,mini_truck,petrol,31.33,0,7.64
59.79,306.11,van,cng,74.1,0,6.48
26.58,732.26,truck_cng,diesel,48.69,0,5.63
128.3,285.27,mini_truck,petrol,53.62,4,23.92
41.87,1543.53,truck_diesel,hybrid,42.02,1,9.54
96.15,552.7,truck_cng,petrol,82.8,2,21.95
26.71,1087.36,mini_truck,cng,63.07,1,4.15
60.84,282.76,ev,petrol,44.71,0,3.13
19.16,936.94,truck_diesel,cng,59.93,0,4.14
73.5,806.9,two_wheeler,electric,37.75,0,1.58
277.01,329.88,two_wheeler,hybrid,40.7,5,16.27
271.46,840.8,van,petrol,56.54,1,41.8
53.59,1412.62,ev,electric,50.76,6,3.43
188.05,495.73,mini_truck,cng,53.82,3,27.05
30.15,1034.55,truck_cng,electric,55.32,0,1.26
9.83,1143.35,truck_diesel,petrol,63.11,0,2.69
18.35,444.79,truck_diesel,electric,65.97,0,1.0
126.91,420.82,mini_truck,electric,45.24,2,5.92
275.97,1638.56,truck_diesel,cng,55.7,4,58.7
42.19,322.02,truck_cng,diesel,57.92,0,8.01
43.22,1448.59,ev,hybrid,45.37,0,1.46
20.63,1084.02,van,petrol,39.77,0,3.59
127.39,153.01,two_wheeler,petrol,58.51,5,12.85
55.23,948.71,truck_cng,electric,64.61,0,2.49
161.13,106.87,ev,hybrid,58.44,7,9.9
118.79,778.47,ev,hybrid,50.54,2,5.33
169.86,1076.01,van,cng,33.91,7,26.95
264.54,1373.08,two_wheeler,diesel,70.43,5,24.84
71.34,863.93,truck_cng,cng,45.17,0,12.46
159.65,1250.96,mini_truck,petrol,58.02,7,32.29
113.3,1782.76,truck_cng,hybrid,71.9,1,16.13
114.33,636.97,ev,cng,61.74,4,6.75
14.2,200.81,van,electric,76.49,0,0.43
87.06,884.42,ev,diesel,44.04,1,5.43
45.45,709.76,truck_diesel,petrol,52.27,1,11.92
221.81,1214.87,van,electric,75.56,4,8.06
95.64,302.96,ev,diesel,57.19,0,5.32
24.16,899.41,two_wheeler,cng,25.88,0,1.69
120.11,1585.05,mini_truck,electric,54.23,1,5.18
176.96,552.85,truck_diesel,petrol,88.17,5,46.42
43.43,1442.56,van,petrol,72.85,1,7.46
121.57,677.36,van,petrol,47.38,3,19.96
154.6,960.44,two_wheeler,petrol,59.57,0,12.1
13.48,735.54,two_wheeler,diesel,55.4,0,1.14
135.24,334.84,van,diesel,51.81,3,21.31
42.35,685.03,truck_diesel,electric,71.79,2,3.36
9.7,509.82,van,petrol,46.36,0,1.27
28.32,980.27,van,diesel,60.37,0,4.47
183.07,929.9,truck_cng,petrol,72.61,6,42.18
189.11,500.22,two_wheeler,hybrid,38.68,2,12.45
165.12,384.55,mini_truck,electric,38.68,2,7.95
308.91,1008.1,truck_cng,hybrid,51.97,4,45.87
125.33,2153.25,truck_cng,electric,43.54,2,6.58
44.06,1086.45,ev,hybrid,51.58,0,1.59
208.46,1142.87,truck_diesel,petrol,45.7,2,61.82
138.47,2417.26,mini_truck,hybrid,47.12,2,20.54
73.67,2702.35,truck_cng,diesel,66.93,1,19.88
68.2,369.57,truck_cng,cng,45.7,1,10.72
144.86,1149.81,mini_truck,petrol,39.54,4,31.66
100.1,574.55,truck_cng,cng,36.64,7,20.98
171.45,444.14,ev,petrol,40.69,5,11.02
45.32,846.83,truck_diesel,diesel,64.47,2,14.11
81.68,843.96,mini_truck,petrol,53.97,0,14.6
101.63,848.61,van,petrol,62.1,2,15.42
111.67,1008.22,truck_cng,cng,34.76,3,24.64
100.93,1690.56,two_wheeler,electric,69.53,2,2.62
28.02,1305.04,mini_truck,diesel,25.38,2,7.23
199.76,1460.94,two_wheeler,hybrid,20.0,8,18.41
69.58,1156.04,ev,electric,55.89,1,1.37
55.87,760.44,truck_diesel,petrol,83.11,0,16.21
140.69,411.35,mini_truck,cng,45.55,2,20.72
22.02,492.38,truck_cng,electric,53.92,0,0.97
15.71,691.36,mini_truck,electric,36.69,2,1.53
132.76,2872.39,truck_cng,hybrid,53.61,4,22.33
169.55,1062.79,two_wheeler,cng,48.15,4,12.13
212.3,958.03,truck_diesel,cng,61.98,6,46.71
101.95,499.28,truck_diesel,electric,53.48,1,6.2
57.09,527.06,van,petrol,55.3,1,9.0
79.94,1028.21,ev,diesel,64.38,3,6.12
84.78,740.46,van,petrol,45.65,2,13.39
107.42,555.87,van,cng,61.6,3,13.46
222.82,366.38,two_wheeler,hybrid,33.35,7,18.08
54.0,468.37,truck_diesel,petrol,61.53,0,13.92
65.07,1171.32,van,petrol,49.97,3,10.24
87.35,388.63,ev,petrol,42.88,1,4.87
114.5,970.1,truck_diesel,hybrid,42.97,0,21.38
55.51,348.03,mini_truck,electric,59.91,3,3.44
120.81,513.54,ev,electric,63.56,3,2.75
257.5,448.49,mini_truck,petrol,42.14,3,42.04
31.82,191.26,two_wheeler,diesel,43.98,0,2.79
14.32,502.58,truck_cng,cng,51.33,0,2.22
131.75,639.75,ev,diesel,58.95,6,9.48
97.51,654.97,two_wheeler,cng,51.04,0,6.49
33.22,377.11,van,diesel,73.1,0,4.9
86.22,452.16,ev,diesel,44.61,1,5.25
168.18,1334.58,van,hybrid,45.23,4,19.15
32.9,1073.39,truck_cng,cng,59.01,0,5.76
58.62,607.66,ev,petrol,54.48,1,3.68
114.28,129.13,van,hybrid,66.38,2,10.67
122.17,561.81,two_wheeler,cng,46.46,4,9.2
46.63,1435.4,two_wheeler,diesel,74.57,1,4.82
169.88,776.31,van,cng,38.55,1,23.06
102.35,717.9,mini_truck,petrol,54.24,2,18.58
97.41,222.91,truck_cng,hybrid,44.34,1,13.17
50.69,341.56,mini_truck,electric,62.79,0,1.61
6.87,431.17,truck_diesel,electric,43.94,0,0.4
37.11,530.05,truck_cng,petrol,60.72,1,6.89
30.41,618.5,truck_diesel,petrol,53.75,0,7.94
69.78,743.59,two_wheeler,electric,46.88,2,1.9
190.18,1440.66,van,petrol,55.47,6,31.33
35.35,1744.54,van,electric,85.93,0,1.08
163.45,1493.04,van,diesel,54.71,9,30.14
36.48,753.8,mini_truck,electric,37.01,2,2.66
167.81,839.86,van,cng,74.87,4,21.91
17.34,214.07,truck_cng,electric,59.44,0,0.74
168.89,663.12,van,electric,56.36,5,7.58
187.4,534.28,van,cng,59.64,2,21.72
80.94,3121.77,truck_cng,hybrid,76.86,2,15.4
44.94,645.91,ev,hybrid,60.68,2,2.77
119.91,415.65,two_wheeler,electric,52.05,1,2.42
144.87,283.04,truck_diesel,diesel,50.04,2,41.04
142.86,1392.94,two_wheeler,diesel,86.67,1,13.28
49.14,588.83,mini_truck,electric,74.03,0,1.69
364.68,675.59,truck_cng,hybrid,70.65,10,50.44
11.55,634.96,mini_truck,petrol,61.98,0,1.96
43.38,309.59,truck_diesel,cng,43.49,1,9.56
40.5,1237.83,truck_cng,electric,81.35,0,1.73
25.32,625.94,truck_cng,cng,56.12,1,4.09
10.4,1826.83,mini_truck,electric,67.57,0,0.39
47.28,672.34,van,cng,29.31,0,6.54
30.51,514.77,truck_cng,electric,61.18,0,1.16
64.24,1658.06,van,cng,72.73,0,7.32
156.58,542.79,ev,cng,45.93,3,7.49
69.23,620.2,van,petrol,68.92,0,9.85
116.65,907.15,truck_cng,petrol,55.85,2,27.81
46.03,274.67,truck_cng,electric,28.04,1,2.53
16.78,631.9,two_wheeler,electric,37.82,0,0.36
171.06,428.44,ev,diesel,45.39,3,10.91
85.65,774.7,ev,diesel,77.25,2,6.09
130.32,2242.0,van,petrol,56.17,0,19.32
123.09,806.66,two_wheeler,petrol,57.0,3,12.48
12.52,2315.65,ev,electric,58.68,0,0.15
135.24,433.31,mini_truck,electric,75.55,1,5.21
35.6,1346.05,mini_truck,diesel,75.83,0,7.29
105.18,1471.51,van,cng,53.11,3,14.51
196.85,373.61,mini_truck,electric,42.71,4,9.46
225.12,1115.3,truck_diesel,electric,53.96,2,15.12
80.92,241.72,two_wheeler,cng,75.48,3,7.11
90.12,241.6,truck_cng,hybrid,62.55,3,12.73
94.99,1019.94,mini_truck,hybrid,53.34,2,11.49
237.76,1296.46,ev,hybrid,56.23,4,10.97
52.85,329.02,two_wheeler,hybrid,64.94,0,3.16
155.88,575.31,mini_truck,cng,53.43,2,21.84
138.31,911.93,mini_truck,hybrid,43.22,2,16.72
185.34,1135.93,mini_truck,cng,62.84,3,27.66
74.51,422.18,van,electric,48.46,1,2.61
166.62,423.89,truck_diesel,hybrid,34.48,4,43.64
126.28,2172.11,van,hybrid,56.1,1,14.44
28.91,1359.34,mini_truck,hybrid,60.01,0,3.45
59.89,1248.45,mini_truck,hybrid,42.96,0,6.72
27.94,1727.63,truck_cng,cng,64.95,0,4.64
51.37,1192.62,ev,electric,78.09,0,0.53
96.78,792.08,truck_cng,petrol,66.31,3,21.88
91.55,843.7,two_wheeler,hybrid,47.87,1,5.88
38.8,721.0,truck_cng,electric,58.89,0,1.7
66.0,1456.46,mini_truck,cng,52.73,0,9.31
81.42,279.77,ev,electric,51.42,1,1.42
82.41,644.66,ev,cng,45.6,3,4.65
204.28,770.83,van,petrol,56.25,6,33.83
103.03,628.53,truck_diesel,electric,59.25,2,6.85
55.93,555.99,two_wheeler,petrol,64.87,3,6.82
100.44,2259.55,van,cng,37.18,2,16.08
60.71,840.44,truck_diesel,petrol,36.88,0,21.5
202.81,217.21,ev,electric,63.99,3,3.44
182.68,626.5,truck_diesel,electric,81.79,4,12.51
72.72,608.85,truck_cng,petrol,55.99,0,14.83
19.11,655.63,van,electric,49.41,1,1.17
75.17,349.66,mini_truck,hybrid,65.27,0,8.51
39.39,439.8,truck_cng,petrol,67.42,0,7.56
57.14,905.19,truck_cng,cng,64.15,1,9.27
182.09,1025.57,ev,electric,29.61,1,2.71
84.93,167.15,two_wheeler,cng,55.3,1,5.31
85.02,220.22,two_wheeler,hybrid,44.24,0,4.48
243.27,893.17,truck_cng,hybrid,58.75,8,35.34
218.03,1268.45,ev,electric,76.55,5,4.56
15.64,2931.32,mini_truck,electric,43.76,0,0.67
243.0,368.53,ev,petrol,73.59,5,14.88
84.73,778.58,truck_cng,petrol,38.07,0,20.49
55.74,1026.44,ev,electric,70.44,1,1.12
98.27,912.29,ev,hybrid,45.97,3,4.79
28.19,971.44,truck_cng,electric,32.65,0,1.44
32.19,1264.49,truck_diesel,diesel,50.36,0,10.13
35.63,715.26,van,cng,66.11,0,4.11
57.57,620.93,truck_diesel,cng,66.28,0,12.19
68.32,763.51,mini_truck,diesel,54.85,1,12.71
81.4,909.84,ev,cng,68.17,3,4.76
77.84,876.2,truck_diesel,petrol,50.32,0,22.45
178.84,899.26,mini_truck,cng,42.13,3,26.14
102.63,1678.5,ev,diesel,49.4,4,7.71
128.87,1160.48,ev,electric,59.73,4,3.5
124.73,1953.98,truck_diesel,hybrid,51.26,6,29.85
15.42,897.2,mini_truck,electric,53.27,0,0.52
37.66,311.23,mini_truck,petrol,49.94,0,6.26
118.42,1038.37,ev,cng,59.44,1,5.37
329.25,1414.09,two_wheeler,cng,82.03,10,26.57
92.48,1053.75,two_wheeler,hybrid,79.59,2,6.24
228.11,811.92,van,diesel,58.11,8,37.36
82.47,166.07,truck_cng,petrol,86.2,0,15.7
70.11,1346.22,truck_cng,hybrid,61.06,2,11.23
85.15,610.6,truck_cng,diesel,72.68,4,19.57
110.77,590.03,ev,petrol,38.28,1,7.02
106.71,840.57,van,electric,53.32,1,3.46
20.59,530.14,mini_truck,diesel,31.78,0,4.65
38.86,743.12,truck_cng,diesel,32.79,2,10.86
91.37,412.01,truck_cng,electric,100.0,2,5.62
16.34,613.53,two_wheeler,petrol,58.93,1,1.69
134.98,191.0,van,hybrid,60.34,2,14.47
190.02,500.05,truck_diesel,hybrid,52.16,2,33.37
33.36,1013.43,mini_truck,electric,73.8,3,2.63
128.63,1625.67,two_wheeler,electric,69.06,2,2.93
123.03,777.17,mini_truck,diesel,67.95,2,23.02
56.86,370.3,ev,electric,68.71,0,0.57
34.93,512.83,van,cng,68.89,3,5.63
84.87,172.67,mini_truck,electric,74.93,1,3.51
66.06,552.82,two_wheeler,petrol,47.58,1,5.65
91.86,1748.83,truck_cng,hybrid,69.84,2,15.63
40.84,1600.57,van,diesel,69.47,0,6.09
106.74,542.21,ev,cng,54.99,3,5.35
111.07,1214.83,truck_cng,cng,58.71,4,20.67
35.87,593.69,van,petrol,88.09,1,5.7
56.0,1342.73,van,cng,51.93,0,6.26
92.76,422.12,van,petrol,72.07,1,14.17
149.43,777.06,mini_truck,cng,63.25,4,21.24
94.25,769.97,truck_cng,cng,57.24,2,14.61
100.67,1370.25,truck_cng,hybrid,42.67,4,15.84
54.15,581.95,ev,cng,65.03,1,2.6
202.98,1305.99,two_wheeler,cng,32.35,4,16.58
28.91,1170.08,truck_cng,cng,58.49,0,4.68
278.36,924.53,truck_diesel,cng,58.93,10,65.65
261.04,479.38,truck_cng,hybrid,59.23,4,35.35
85.97,357.69,mini_truck,electric,49.23,3,4.54
307.88,1960.21,mini_truck,cng,46.1,5,48.89
49.58,398.02,truck_cng,petrol,32.4,0,10.96
46.33,621.95,truck_diesel,hybrid,60.41,1,9.09
88.93,452.86,two_wheeler,electric,52.86,1,1.92
148.69,941.91,mini_truck,petrol,45.25,5,28.92
184.09,400.56,van,petrol,35.88,2,32.95
107.09,1028.81,two_wheeler,diesel,29.2,1,11.63
21.55,825.26,two_wheeler,diesel,54.2,0,1.67
89.88,1295.59,mini_truck,hybrid,59.19,3,12.66
160.84,990.31,truck_diesel,hybrid,45.7,2,33.55
38.03,1167.81,mini_truck,hybrid,71.22,0,4.52
90.18,1766.13,ev,cng,48.98,1,4.12
14.01,489.01,two_wheeler,cng,67.57,0,0.8
57.77,1349.67,van,diesel,51.73,1,9.64
22.62,875.84,ev,petrol,51.26,0,1.21
47.55,430.03,ev,diesel,39.42,2,4.2
175.23,1319.62,mini_truck,petrol,69.77,6,36.73
134.12,2642.89,ev,electric,82.0,2,2.64
110.7,748.49,two_wheeler,electric,39.64,1,2.54
68.95,1898.2,truck_cng,diesel,57.5,4,16.08
110.82,470.75,van,cng,61.64,3,13.72
76.41,1227.15,truck_cng,cng,64.51,4,14.83
29.01,1428.99,ev,cng,87.39,0,1.26
28.68,1329.13,truck_cng,electric,57.79,0,1.21
175.81,871.54,ev,electric,55.83,6,4.83
127.73,614.83,truck_diesel,electric,43.09,4,9.04
96.6,1490.54,two_wheeler,diesel,68.24,0,9.32
249.08,1007.78,truck_diesel,petrol,58.09,5,75.53
136.12,683.63,truck_diesel,electric,57.77,3,9.96
294.7,952.5,mini_truck,cng,59.57,7,47.38
206.51,1499.98,truck_cng,cng,36.56,3,46.44
13.83,802.74,two_wheeler,hybrid,72.03,1,1.38
114.45,1437.03,van,diesel,59.39,5,19.49
108.55,513.43,mini_truck,cng,49.25,0,14.25
48.09,1414.67,truck_cng,hybrid,46.45,0,6.76
209.81,2445.52,mini_truck,electric,53.53,2,9.32
279.45,1335.58,truck_cng,diesel,80.71,6,68.31
80.79,886.83,truck_cng,cng,31.16,1,16.01
285.58,1100.37,ev,cng,52.24,10,16.85
117.68,1917.28,two_wheeler,hybrid,51.71,4,8.97
7.1,278.49,truck_cng,cng,72.08,0,0.99
46.78,129.25,truck_cng,hybrid,68.51,1,6.36
77.82,524.85,truck_diesel,hybrid,20.69,2,15.9
91.36,1182.3,truck_diesel,cng,41.75,2,20.45
132.03,803.07,truck_cng,petrol,77.04,7,28.83
233.93,915.42,two_wheeler,cng,66.64,3,15.53
180.87,810.07,truck_diesel,hybrid,46.81,3,34.32
109.35,1178.81,mini_truck,hybrid,42.7,0,12.32
9.54,1493.91,two_wheeler,diesel,62.6,1,1.32
122.61,1980.5,truck_cng,cng,46.87,6,25.65
71.01,430.87,truck_diesel,electric,44.29,1,4.78
171.94,863.01,truck_diesel,electric,60.89,3,12.69
108.93,2103.43,mini_truck,hybrid,39.58,1,18.32
21.01,778.79,ev,cng,67.28,0,0.84
100.94,463.98,mini_truck,petrol,74.75,1,17.68
60.88,2693.08,ev,hybrid,37.96,2,3.92
25.7,172.74,mini_truck,petrol,53.31,0,4.36
20.2,673.08,two_wheeler,petrol,74.64,0,1.59
51.93,888.59,truck_cng,electric,49.0,0,2.26
382.86,684.23,truck_cng,diesel,77.59,6,91.37
27.1,698.14,two_wheeler,hybrid,39.45,0,1.87
48.43,845.42,two_wheeler,cng,66.74,2,4.06
161.68,1629.34,mini_truck,electric,33.06,4,9.0
55.02,948.98,mini_truck,cng,38.21,2,9.29
48.87,515.42,truck_diesel,electric,82.98,1,3.37
108.75,606.08,two_wheeler,electric,62.98,3,3.23
48.93,304.9,mini_truck,electric,55.63,0,1.7
30.46,794.0,ev,hybrid,51.9,1,1.57
203.79,794.82,mini_truck,cng,79.48,1,26.96
1.16,545.49,truck_diesel,cng,41.67,0,0.25
74.51,932.0,truck_cng,diesel,33.16,2,20.11
181.42,948.68,truck_diesel,diesel,69.56,6,53.28
79.21,2438.19,truck_cng,diesel,55.17,1,19.52
238.75,775.56,ev,petrol,56.12,3,13.61
62.16,177.28,mini_truck,diesel,65.35,1,11.19
246.22,1390.57,truck_diesel,petrol,57.28,5,73.39
80.75,420.51,mini_truck,petrol,57.52,2,14.12
68.8,597.31,ev,petrol,52.36,1,4.29
92.35,1023.54,mini_truck,petrol,80.74,0,14.96
53.97,532.72,van,petrol,71.72,0,7.1
63.37,1143.19,van,hybrid,51.92,3,7.63
18.47,683.38,truck_cng,electric,75.65,0,0.75
80.59,547.21,van,cng,60.84,1,8.82
58.46,1319.82,two_wheeler,cng,23.64,0,4.72
66.26,1132.32,truck_cng,hybrid,53.41,2,9.61
107.01,664.27,truck_diesel,electric,51.44,1,6.8
43.32,705.32,truck_cng,electric,68.69,0,1.85
34.4,875.15,ev,cng,70.63,0,1.4
13.2,812.64,truck_diesel,hybrid,40.22,1,2.86
92.94,249.23,truck_cng,petrol,54.28,1,18.27
112.02,664.38,van,petrol,68.04,1,14.81
48.4,93.35,mini_truck,petrol,75.89,1,8.27
32.54,362.19,van,hybrid,64.17,0,3.27
94.96,3343.11,mini_truck,electric,56.19,2,5.25
51.63,1851.21,two_wheeler,petrol,38.06,0,5.25
78.2,317.06,two_wheeler,hybrid,31.66,2,6.5
95.74,814.36,ev,hybrid,36.35,0,3.85
30.16,275.66,two_wheeler,cng,73.56,1,2.47
26.06,422.18,van,electric,48.53,0,0.72
108.42,396.05,truck_cng,cng,57.54,1,16.36
65.37,447.67,truck_cng,petrol,59.4,2,13.12
76.1,1056.28,ev,petrol,59.76,0,3.82
83.55,186.82,ev,petrol,36.77,3,6.94
28.17,664.61,ev,petrol,24.54,1,2.37
77.05,308.92,mini_truck,cng,44.63,0,10.05
179.55,514.96,van,diesel,67.79,3,28.33
103.78,1077.65,truck_cng,hybrid,47.29,4,16.7
45.71,815.21,ev,cng,77.29,0,1.89
117.28,531.72,two_wheeler,petrol,73.5,1,9.37
30.42,626.44,truck_cng,electric,61.44,2,2.45
51.35,890.4,truck_cng,hybrid,48.53,1,7.11
126.66,899.64,truck_cng,electric,80.09,3,6.3
109.69,1567.01,two_wheeler,petrol,41.83,4,11.15
32.3,1164.15,ev,electric,51.85,1,0.88
67.39,2338.78,two_wheeler,cng,60.74,3,6.24
58.94,493.38,mini_truck,petrol,59.41,1,10.52
70.67,1010.81,mini_truck,electric,51.72,1,3.06
78.72,494.46,ev,hybrid,42.14,3,4.45
29.1,206.68,truck_cng,hybrid,28.59,0,4.56
80.75,820.66,truck_diesel,cng,35.41,3,23.31
43.55,904.94,two_wheeler,cng,44.12,1,3.13
101.42,1244.42,van,petrol,70.51,1,15.35
40.01,154.2,mini_truck,hybrid,43.1,1,5.27
196.46,625.99,truck_cng,cng,58.21,3,29.66
134.91,2161.15,truck_diesel,cng,34.33,1,38.13
33.07,485.37,truck_diesel,hybrid,50.43,0,6.38
64.75,560.15,ev,petrol,63.73,3,5.01
67.24,672.8,truck_diesel,hybrid,78.69,0,13.24
80.33,1140.21,two_wheeler,diesel,58.51,1,7.06
77.06,2474.39,mini_truck,hybrid,46.79,4,13.47
104.5,1498.07,truck_diesel,diesel,46.74,4,33.32
172.35,614.41,van,diesel,65.76,4,29.99
24.14,675.75,truck_diesel,petrol,69.75,0,6.38
24.11,1224.34,truck_cng,cng,49.87,1,4.27
73.77,420.34,two_wheeler,diesel,77.22,1,7.14
134.86,510.23,two_wheeler,cng,59.62,3,9.97
309.51,845.61,mini_truck,cng,86.66,2,42.39
51.65,733.53,van,petrol,35.7,1,8.6
238.23,712.37,truck_diesel,cng,83.38,4,55.33
104.96,732.73,ev,cng,73.9,0,4.12
80.12,287.92,two_wheeler,hybrid,47.23,1,5.33
78.6,220.18,ev,petrol,61.98,2,5.07
111.52,551.44,two_wheeler,cng,35.06,3,10.56
16.38,655.17,mini_truck,cng,58.78,0,2.07
40.0,597.72,truck_cng,petrol,77.05,0,8.61
74.29,1921.99,mini_truck,diesel,44.77,0,14.98
20.52,1016.23,mini_truck,diesel,52.03,1,3.98
193.2,1711.69,truck_diesel,diesel,34.82,2,77.78
304.91,1123.5,truck_cng,electric,82.88,8,18.3
94.37,588.6,mini_truck,hybrid,68.87,0,11.02
101.44,1050.11,two_wheeler,hybrid,96.47,6,9.72
303.79,413.11,truck_cng,diesel,37.04,9,75.59
30.44,922.41,two_wheeler,cng,48.91,0,1.9
109.45,379.85,two_wheeler,cng,53.21,3,8.51
80.85,1254.09,truck_cng,hybrid,71.42,1,12.42
287.93,1360.69,ev,cng,61.35,3,14.68
91.72,1006.02,ev,diesel,47.74,2,6.15
111.45,687.97,truck_cng,petrol,56.83,3,24.71
366.76,422.94,mini_truck,cng,44.58,8,47.19
146.62,858.32,two_wheeler,electric,71.85,4,4.57
91.82,573.71,two_wheeler,electric,68.75,2,2.57
108.75,588.12,truck_cng,petrol,57.15,1,21.27
26.77,447.95,truck_cng,petrol,75.49,1,5.28
104.68,1137.78,truck_cng,diesel,59.55,1,22.78
52.14,1642.37,two_wheeler,electric,64.11,0,0.95
302.8,1169.83,mini_truck,hybrid,64.76,7,40.18
90.36,760.48,truck_diesel,diesel,55.42,3,28.94
60.91,1083.23,ev,hybrid,90.91,4,4.49
35.5,1220.48,two_wheeler,hybrid,49.51,0,2.02
4.33,568.72,truck_diesel,petrol,42.32,0,1.14
322.24,387.02,truck_cng,electric,85.61,9,18.59
153.1,704.36,two_wheeler,petrol,57.82,8,15.72
118.99,246.46,ev,diesel,80.89,6,9.52
21.69,1381.58,van,petrol,46.45,0,3.43
115.09,594.41,truck_diesel,petrol,43.14,1,32.29
219.13,1099.33,van,petrol,70.08,6,35.66
53.02,1861.89,mini_truck,diesel,44.62,0,10.72
167.27,599.49,truck_diesel,petrol,57.0,7,48.05
21.76,166.01,two_wheeler,hybrid,68.95,0,1.24
15.72,636.87,truck_diesel,diesel,44.61,0,4.25
69.81,757.93,van,electric,57.66,2,3.48
91.64,842.85,ev,diesel,32.37,2,7.15
200.22,1013.99,mini_truck,diesel,44.83,1,40.51
129.92,668.72,ev,hybrid,38.67,3,7.0
226.76,299.63,truck_diesel,diesel,63.24,4,66.64
30.41,642.5,mini_truck,petrol,55.96,1,5.36
89.74,746.07,truck_diesel,electric,39.75,2,6.65
83.75,618.16,two_wheeler,cng,38.87,1,6.55
143.26,894.28,van,hybrid,74.61,3,15.16
37.95,447.62,mini_truck,hybrid,53.25,2,4.8
220.87,1494.67,mini_truck,petrol,52.43,7,42.88
60.88,1291.33,two_wheeler,hybrid,26.56,2,5.17
308.78,273.36,truck_diesel,cng,58.04,5,69.96
14.61,1508.25,truck_diesel,cng,27.68,0,4.44
156.79,950.34,truck_cng,electric,58.2,1,6.69
17.2,493.38,truck_diesel,petrol,58.43,1,5.05
138.42,465.59,ev,cng,86.43,1,6.57
15.26,459.69,van,hybrid,36.76,0,1.68
156.09,1125.49,mini_truck,hybrid,88.18,2,20.94
60.38,1180.83,ev,diesel,44.85,2,4.7
216.59,988.22,van,cng,42.87,1,22.63
63.59,279.53,truck_diesel,hybrid,50.42,1,11.8
69.56,857.22,van,electric,52.46,1,2.57
149.85,800.95,truck_diesel,petrol,71.0,4,44.72
104.86,451.06,mini_truck,cng,35.46,0,16.92
177.8,870.59,truck_diesel,hybrid,70.31,3,34.95
38.26,335.89,two_wheeler,hybrid,74.06,0,2.14
70.52,1089.67,truck_cng,diesel,40.83,1,15.87
78.92,581.54,two_wheeler,hybrid,40.7,1,4.53
39.76,1565.3,two_wheeler,petrol,64.95,1,3.64
48.89,1027.04,two_wheeler,hybrid,41.03,2,3.91
50.38,2035.37,van,hybrid,24.45,2,7.33
70.39,1898.15,ev,petrol,41.0,0,3.75
