route_length,traffic_score,vehicle_type,delivery_count,co2_kg
16.4,1,mini_truck,32,7.59
13.55,4,ev,35,5.63
10.26,8,van,63,12.09
16.1,2,two_wheeler,46,7.9
24.51,3,van,25,6.66
7.91,8,mini_truck,19,4.6
15.25,5,ev,25,4.63
9.32,8,van,18,4.94
37.76,10,truck_diesel,32,19.89
35.02,6,van,15,7.66
4.82,10,van,35,6.56
12.74,4,mini_truck,31,7.37
21.61,5,truck_diesel,7,7.63
19.72,3,mini_truck,45,10.46
7.61,3,van,23,4.73
9.88,1,mini_truck,16,3.85
25.1,7,two_wheeler,34,8.52
11.7,4,two_wheeler,16,3.7
30.98,5,van,35,10.05
19.96,8,mini_truck,20,7.8
5.54,9,two_wheeler,21,4.07
18.43,7,two_wheeler,44,8.15
42.22,3,truck_diesel,17,13.73
2.98,4,two_wheeler,12,2.23
14.42,5,ev,36,6.51
1.6,9,two_wheeler,31,4.93
8.61,8,ev,14,2.78
6.54,3,van,22,3.87
7.89,8,two_wheeler,31,5.39
9.27,10,mini_truck,28,6.34
20.88,8,truck_cng,14,7.4
16.53,1,two_wheeler,80,13.62
17.85,10,mini_truck,58,14.78
1.25,7,two_wheeler,34,5.23
9.99,3,two_wheeler,10,2.33
11.84,3,mini_truck,32,6.28
17.34,10,van,40,9.4
46.74,5,ev,6,3.66
25.66,10,ev,31,6.6
1.91,8,van,9,1.9
35.05,9,ev,10,4.24
11.78,2,truck_diesel,26,6.54
36.36,6,truck_cng,15,10.93
4.81,10,mini_truck,28,5.5
20.31,8,van,14,6.08
6.55,8,two_wheeler,34,5.97
19.94,2,van,27,7.1
19.81,5,ev,23,4.65
23.04,6,two_wheeler,37,7.99
15.22,9,van,36,9.0
12.6,1,mini_truck,49,10.18
5.87,7,two_wheeler,58,9.24
20.61,7,two_wheeler,35,7.73
30.55,9,mini_truck,33,12.22
17.91,1,mini_truck,84,14.67
9.51,9,mini_truck,22,5.36
4.17,5,mini_truck,46,8.52
45.1,2,ev,34,7.2
2.52,3,mini_truck,29,4.8
16.73,8,ev,57,9.69
14.82,4,van,28,6.9
13.28,1,van,6,2.68
11.09,8,ev,19,3.44
4.88,7,ev,42,6.97
26.28,8,two_wheeler,49,10.37
52.46,9,ev,34,9.02
14.3,8,two_wheeler,40,7.09
2.31,9,mini_truck,38,6.21
21.17,1,two_wheeler,54,9.52
10.29,1,two_wheeler,28,4.72
9.88,10,van,23,5.13
43.87,1,truck_cng,29,12.52
4.95,7,ev,41,6.43
14.58,9,two_wheeler,25,5.72
56.18,4,mini_truck,9,11.24
20.14,5,two_wheeler,24,5.64
2.88,1,van,8,1.63
8.84,5,two_wheeler,27,4.37
11.62,4,two_wheeler,28,5.55
34.45,4,two_wheeler,46,10.42
23.11,7,mini_truck,41,11.46
28.93,3,two_wheeler,15,4.97
18.94,6,two_wheeler,34,6.85
24.18,5,two_wheeler,14,4.52
62.97,5,mini_truck,25,15.74
7.03,8,van,86,15.52
63.78,3,truck_diesel,17,20.76
7.76,2,two_wheeler,26,4.56
4.62,8,van,6,1.68
7.51,8,truck_diesel,48,9.63
6.78,2,two_wheeler,36,5.69
16.14,4,mini_truck,11,4.45
13.25,8,truck_cng,21,6.82
9.22,10,two_wheeler,14,3.18
25.46,5,van,33,9.3
11.61,2,mini_truck,8,3.21
23.3,9,truck_diesel,27,12.91
5.38,7,two_wheeler,11,2.32
20.35,1,two_wheeler,27,5.93
6.75,3,van,20,3.82
6.2,4,truck_diesel,6,2.67
11.0,4,truck_diesel,19,6.0
6.88,8,van,52,9.05
2.92,6,ev,63,9.08
7.28,8,mini_truck,17,4.24
7.32,3,two_wheeler,27,4.62
43.84,1,ev,84,15.54
14.18,3,ev,42,6.55
5.24,9,two_wheeler,11,2.15
27.17,2,truck_cng,37,11.34
11.23,4,van,16,4.23
12.66,1,truck_cng,2,2.55
11.86,8,two_wheeler,42,7.24
19.73,6,van,11,5.0
11.95,9,truck_diesel,28,8.84
20.25,9,truck_diesel,51,15.63
6.1,6,van,5,1.69
8.0,5,mini_truck,42,8.27
20.85,3,ev,40,6.85
11.13,1,two_wheeler,43,7.12
17.68,3,ev,22,4.26
16.1,1,truck_cng,8,4.04
19.53,3,truck_cng,51,11.63
33.83,10,mini_truck,20,11.49
15.2,10,mini_truck,21,7.26
6.04,8,van,23,4.55
6.24,5,two_wheeler,28,4.71
1.58,4,truck_diesel,31,5.3
10.02,7,ev,17,3.63
36.87,2,van,23,8.38
17.24,6,ev,71,11.64
9.44,3,mini_truck,13,3.69
47.23,3,two_wheeler,61,12.9
6.65,1,two_wheeler,38,6.16
27.06,1,two_wheeler,24,5.42
19.96,5,ev,38,6.55
4.19,4,van,35,6.35
19.56,1,ev,29,5.32
22.29,1,ev,11,2.72
34.05,7,mini_truck,28,11.18
6.41,2,van,14,3.06
7.53,4,mini_truck,30,5.92
21.67,9,mini_truck,42,10.66
11.29,10,two_wheeler,56,9.74
9.53,1,truck_diesel,19,4.95
13.53,1,two_wheeler,49,8.18
8.87,4,mini_truck,10,3.32
9.12,5,mini_truck,13,3.57
11.93,4,truck_diesel,17,6.05
23.96,6,van,36,10.41
4.21,9,two_wheeler,25,4.33
9.12,5,van,38,6.87
9.93,8,van,51,10.04
27.07,4,van,31,8.84
2.03,5,van,36,5.99
35.18,5,truck_cng,54,16.87
9.69,6,mini_truck,67,11.99
8.86,9,two_wheeler,16,3.61
9.23,7,two_wheeler,45,7.71
4.08,4,two_wheeler,15,2.52
31.86,9,mini_truck,38,13.96
13.62,1,two_wheeler,46,8.21
6.53,2,ev,31,4.98
8.44,5,two_wheeler,21,3.82
3.98,3,truck_diesel,59,10.26
12.5,5,van,61,12.06
42.3,6,ev,32,8.01
18.15,2,mini_truck,11,4.76
14.83,7,ev,61,10.51
14.23,5,two_wheeler,37,7.17
4.61,6,two_wheeler,6,1.41
10.06,3,van,39,6.88
19.72,7,mini_truck,36,9.52
7.47,7,two_wheeler,31,5.87
31.27,10,two_wheeler,22,7.49
12.22,10,van,39,8.45
25.45,9,two_wheeler,21,5.98
14.91,9,truck_cng,13,5.74
17.16,6,two_wheeler,47,8.19
9.86,7,van,37,6.86
27.45,4,two_wheeler,29,6.42
40.91,3,van,15,8.24
14.98,2,mini_truck,67,13.09
34.2,5,two_wheeler,72,14.19
22.68,2,mini_truck,7,4.79
21.07,1,two_wheeler,39,7.33
5.72,1,van,14,2.93
34.51,1,truck_diesel,23,11.4
43.41,4,mini_truck,6,9.28
25.24,8,mini_truck,31,10.89
37.08,1,van,23,8.89
13.2,4,truck_diesel,33,9.49
21.51,1,van,38,8.71
26.17,9,mini_truck,33,11.05
40.23,10,mini_truck,7,11.52
22.39,8,ev,22,4.9
15.89,3,van,8,3.6
13.7,7,van,35,7.51
6.02,9,mini_truck,18,4.2
9.56,6,two_wheeler,10,2.52
5.24,3,two_wheeler,31,5.26
54.38,9,two_wheeler,58,16.55
13.73,7,van,58,11.22
0.41,6,two_wheeler,12,1.77
3.61,8,van,38,6.62
19.43,5,van,38,9.26
54.57,6,van,7,10.35
4.18,8,mini_truck,13,2.74
7.32,7,truck_cng,18,4.24
15.74,3,two_wheeler,13,3.28
23.35,3,two_wheeler,39,7.32
2.13,4,two_wheeler,19,2.88
19.59,8,van,13,5.7
21.12,2,two_wheeler,20,4.72
7.52,2,ev,13,2.51
41.1,1,two_wheeler,14,5.42
9.09,6,ev,14,2.69
32.1,2,mini_truck,23,9.1
7.23,3,mini_truck,22,4.65
11.18,5,two_wheeler,9,2.29
9.92,6,two_wheeler,42,6.44
24.67,6,van,56,13.16
16.68,8,van,11,5.4
16.73,8,mini_truck,13,6.26
14.06,1,truck_diesel,58,11.97
9.0,8,two_wheeler,16,3.34
7.69,10,van,21,4.51
6.29,6,two_wheeler,25,4.91
10.62,5,van,50,8.5
12.34,4,two_wheeler,14,3.25
11.66,10,mini_truck,8,4.3
44.12,5,van,4,7.71
45.5,1,van,19,8.71
4.9,6,mini_truck,34,6.16
13.15,10,two_wheeler,37,7.68
16.2,7,truck_diesel,63,15.1
14.31,6,ev,49,7.86
10.33,4,van,12,3.42
29.92,8,ev,19,4.97
1.97,10,truck_cng,48,7.47
19.17,1,truck_diesel,66,15.18
19.98,10,van,17,6.66
12.0,10,truck_diesel,4,5.37
21.9,8,van,16,6.7
8.46,3,ev,18,3.09
38.75,6,two_wheeler,53,12.88
10.7,6,two_wheeler,9,2.51
9.25,5,ev,11,2.28
16.03,5,truck_diesel,18,8.32
7.92,2,two_wheeler,8,1.89
12.53,4,truck_diesel,40,8.95
14.21,10,two_wheeler,10,3.43
13.44,1,van,26,5.61
7.79,2,mini_truck,28,5.41
41.64,9,van,13,9.99
14.07,4,two_wheeler,54,8.92
31.55,8,mini_truck,24,10.81
6.74,4,truck_diesel,27,6.31
34.12,9,two_wheeler,28,7.95
12.15,7,ev,22,4.39
17.02,6,van,8,3.87
9.95,5,two_wheeler,24,4.49
20.72,10,two_wheeler,31,6.6
10.3,5,truck_cng,42,8.38
14.27,7,mini_truck,21,6.29
18.62,4,ev,14,3.48
5.04,4,van,16,3.36
9.8,10,van,14,4.2
25.28,4,van,14,6.09
62.1,7,truck_diesel,13,24.69
22.82,6,mini_truck,45,11.11
27.03,10,ev,56,11.85
42.23,1,van,56,14.77
2.89,1,truck_cng,17,3.12
17.19,1,van,42,7.73
17.61,4,mini_truck,15,5.68
6.23,10,van,27,5.48
5.86,6,two_wheeler,28,5.01
3.53,4,two_wheeler,38,6.1
8.74,3,ev,78,12.37
11.14,6,mini_truck,15,4.81
5.47,9,van,18,4.01
12.56,3,van,20,4.78
24.23,1,two_wheeler,9,3.16
5.52,2,van,27,4.91
10.03,7,two_wheeler,26,4.85
21.85,9,van,34,9.03
11.41,5,ev,10,2.29
30.44,2,truck_diesel,31,11.76
8.18,9,two_wheeler,42,6.72
12.72,2,van,20,4.81
15.39,1,two_wheeler,20,3.95
6.61,2,van,37,6.02
5.9,2,truck_diesel,12,3.1
36.58,1,van,31,9.31
13.91,2,van,10,3.29
15.23,2,two_wheeler,35,6.86
3.42,6,mini_truck,30,5.01
21.14,1,truck_cng,35,8.81
17.87,2,ev,13,2.95
23.47,3,two_wheeler,51,9.66
12.75,3,ev,19,3.42
9.03,10,two_wheeler,26,5.17
17.6,4,truck_diesel,11,6.82
6.02,4,ev,7,1.35
19.63,5,mini_truck,14,5.76
21.77,5,van,30,8.08
0.9,8,van,17,2.52
6.44,2,mini_truck,35,6.21
1.35,5,mini_truck,43,6.9
5.79,9,van,18,4.02
4.87,6,ev,26,4.4
22.59,6,two_wheeler,13,4.33
14.17,6,two_wheeler,52,9.46
20.41,10,ev,11,3.17
12.14,8,mini_truck,26,6.77
12.65,1,van,15,3.35
36.47,7,mini_truck,25,11.32
3.18,7,truck_diesel,46,7.6
16.32,8,two_wheeler,14,4.13
11.53,8,truck_diesel,52,11.92
26.42,2,mini_truck,30,9.19
12.81,6,ev,23,4.2
19.41,7,van,19,7.14
8.72,2,van,20,4.61
8.34,8,mini_truck,28,6.41
22.16,8,mini_truck,15,6.95
23.17,3,truck_diesel,54,13.02
19.16,1,truck_diesel,39,9.86
26.57,1,mini_truck,11,5.71
25.7,1,truck_diesel,8,7.29
5.49,1,van,62,10.56
6.27,6,truck_cng,25,5.51
5.39,4,two_wheeler,33,5.32
15.71,3,truck_diesel,25,8.81
16.77,7,two_wheeler,22,5.13
11.66,9,van,34,7.5
7.91,9,mini_truck,6,2.79
4.83,6,two_wheeler,22,3.49
4.76,2,two_wheeler,25,4.24
29.4,3,ev,26,5.42
23.5,7,mini_truck,4,5.5
7.92,4,truck_diesel,17,4.53
50.68,2,two_wheeler,47,11.58
4.44,6,mini_truck,13,3.06
2.37,7,mini_truck,32,5.51
6.01,9,van,47,7.7
4.54,4,two_wheeler,2,0.69
6.81,6,two_wheeler,14,2.96
6.99,9,truck_diesel,29,6.85
19.96,4,mini_truck,31,8.46
13.41,7,van,35,7.69
9.54,4,van,10,2.99
20.46,10,two_wheeler,13,4.51
6.11,4,two_wheeler,56,8.98
13.16,8,van,60,11.94
13.32,7,mini_truck,29,7.45
11.59,3,mini_truck,18,4.72
15.74,9,van,67,13.75
8.95,8,two_wheeler,43,7.0
20.09,1,two_wheeler,20,4.39
13.73,3,van,20,5.28
50.92,6,two_wheeler,33,9.52
13.72,8,ev,43,7.63
24.84,5,mini_truck,30,8.67
18.91,6,mini_truck,23,7.8
0.72,9,ev,11,1.71
13.63,9,truck_diesel,11,6.8
29.71,2,ev,58,9.05
21.32,1,truck_cng,13,5.89
11.56,3,two_wheeler,23,4.32
21.99,9,van,30,9.21
4.56,4,two_wheeler,22,3.69
19.65,7,mini_truck,12,6.15
10.32,6,mini_truck,11,4.06
9.86,5,truck_diesel,6,3.89
11.23,4,ev,46,7.81
13.48,3,two_wheeler,84,14.47
10.71,6,van,43,8.67
11.76,1,two_wheeler,66,11.04
13.15,9,ev,10,2.48
30.46,3,truck_cng,38,11.65
6.38,3,van,25,5.06
14.47,3,two_wheeler,59,9.79
9.43,6,two_wheeler,57,8.98
25.38,4,mini_truck,40,11.8
21.12,3,mini_truck,17,5.96
38.14,7,van,35,12.82
17.3,5,van,8,3.95
3.17,7,mini_truck,35,5.78
6.73,9,two_wheeler,30,5.47
46.33,5,mini_truck,29,12.84
15.13,4,two_wheeler,40,7.4
0.91,3,van,69,10.29
22.79,4,van,17,6.18
9.83,7,two_wheeler,33,5.86
26.5,8,mini_truck,33,11.5
9.03,7,ev,15,2.61
3.59,8,mini_truck,16,3.35
17.97,1,ev,12,2.6
14.1,3,mini_truck,73,13.82
38.52,1,van,25,8.61
27.6,7,van,21,7.65
13.29,3,van,29,6.05
6.39,6,two_wheeler,19,3.33
12.97,6,two_wheeler,43,7.32
9.12,2,mini_truck,19,4.18
8.68,6,two_wheeler,53,8.81
1.12,9,van,28,4.73
46.59,2,van,11,8.07
7.95,2,truck_diesel,32,7.16
3.87,4,two_wheeler,36,6.11
30.51,7,two_wheeler,32,7.87
3.64,8,mini_truck,41,6.86
6.84,7,mini_truck,40,7.66
3.0,4,truck_diesel,29,5.13
20.13,9,mini_truck,39,9.8
8.62,2,ev,30,4.45
5.83,5,truck_diesel,10,3.37
10.06,7,two_wheeler,54,8.24
37.55,6,mini_truck,23,11.32
14.29,8,van,40,8.73
10.08,3,two_wheeler,14,3.14
22.05,4,truck_cng,26,9.2
22.38,1,two_wheeler,34,6.14
20.8,8,two_wheeler,11,4.01
8.92,6,two_wheeler,32,5.53
9.65,10,two_wheeler,24,5.03
2.69,6,mini_truck,35,6.13
23.74,2,two_wheeler,21,5.39
48.08,4,ev,51,10.13
37.55,10,two_wheeler,30,9.28
4.52,5,ev,9,1.57
16.28,5,ev,20,3.93
22.81,3,van,68,14.34
15.64,3,two_wheeler,17,4.03
4.8,3,ev,14,2.35
23.55,4,mini_truck,39,9.32
10.22,9,mini_truck,14,4.33
30.88,6,van,71,17.14
9.18,5,two_wheeler,18,3.45
9.09,9,two_wheeler,40,7.31
10.62,1,truck_diesel,51,10.52
11.75,9,two_wheeler,43,8.02
9.48,8,van,31,6.41
28.36,5,mini_truck,51,12.08
7.2,10,van,22,4.8
8.27,6,mini_truck,24,5.53
21.09,1,van,27,6.49
23.25,4,two_wheeler,19,5.1
15.03,10,mini_truck,47,11.12
27.31,1,two_wheeler,24,5.77
27.33,10,van,16,8.33
10.25,4,van,9,2.76
24.33,5,mini_truck,27,9.07
17.24,10,two_wheeler,54,10.67
26.54,5,van,21,7.84
12.25,9,truck_diesel,22,8.06
4.52,8,van,60,10.41
15.7,1,van,41,7.12
5.86,10,two_wheeler,61,10.34
9.13,4,truck_diesel,11,4.71
3.0,7,two_wheeler,35,5.33
11.77,10,truck_diesel,38,10.55
9.52,7,mini_truck,30,7.34
8.63,8,two_wheeler,10,2.57
26.23,8,ev,57,10.01
14.9,8,two_wheeler,53,9.89
3.92,1,two_wheeler,18,2.93
5.8,5,van,27,4.97
15.68,8,mini_truck,24,6.78
26.82,5,mini_truck,37,10.26
29.96,3,two_wheeler,4,3.14
2.38,3,van,36,5.72
9.54,7,ev,60,10.3
9.16,8,van,29,6.3
19.29,9,two_wheeler,17,5.19
6.38,9,van,11,2.98
33.99,5,truck_cng,58,16.79
24.37,5,mini_truck,16,7.26
18.3,6,van,30,8.57
25.15,9,two_wheeler,29,7.35
7.17,5,ev,47,7.88
9.7,9,mini_truck,10,3.69
1.31,8,two_wheeler,39,5.84
32.52,2,ev,25,5.18
11.25,10,ev,15,3.19
16.83,7,two_wheeler,6,2.83
13.08,10,mini_truck,23,6.87
31.83,1,van,63,13.91
9.05,3,mini_truck,15,3.52
8.57,6,two_wheeler,9,2.46
18.65,5,two_wheeler,15,4.23
2.74,8,mini_truck,12,2.4
7.67,4,truck_cng,27,5.42
15.59,8,van,18,5.88
6.49,9,two_wheeler,17,3.41
14.85,4,two_wheeler,9,2.96
4.57,10,van,15,3.09
17.57,9,two_wheeler,17,4.71
2.25,1,mini_truck,25,4.03
19.6,10,truck_diesel,43,14.54
16.44,10,mini_truck,46,11.38
20.22,5,mini_truck,35,9.98
16.6,8,ev,10,2.71
17.54,10,truck_diesel,28,11.48
6.57,4,two_wheeler,29,4.83
4.25,6,two_wheeler,34,5.29
29.42,3,two_wheeler,51,9.36
15.78,5,two_wheeler,39,7.03
10.06,6,mini_truck,50,9.75
4.76,2,ev,21,3.17
16.02,10,ev,24,5.33
0.66,3,van,13,1.96
7.3,5,mini_truck,60,10.5
20.04,10,van,32,9.98
1.69,9,two_wheeler,28,4.27
9.72,2,mini_truck,6,2.53
15.93,9,two_wheeler,29,6.1
11.23,9,truck_diesel,27,8.56
49.9,4,mini_truck,11,10.43
6.75,9,two_wheeler,40,6.74
9.41,2,two_wheeler,5,1.61
31.41,9,two_wheeler,15,5.86
2.92,10,truck_diesel,20,4.3
35.1,9,two_wheeler,25,7.95
8.22,8,two_wheeler,34,6.21
5.37,5,truck_diesel,23,5.16
10.31,5,van,12,3.31
4.75,6,truck_diesel,30,6.05
16.66,4,ev,60,9.41
9.01,10,two_wheeler,25,5.19
3.79,3,two_wheeler,16,2.85
5.78,1,two_wheeler,39,5.63
15.17,1,ev,15,3.03
26.69,5,van,20,7.74
18.51,5,mini_truck,52,11.13
31.6,2,two_wheeler,24,6.45
16.95,2,van,17,4.58
24.91,1,van,14,5.73
6.22,10,ev,31,5.41
5.55,8,ev,41,6.19
22.57,2,mini_truck,86,17.26
11.18,10,ev,11,2.4
19.64,9,mini_truck,7,5.81
17.65,10,ev,13,3.3
9.35,5,mini_truck,20,4.95
1.83,5,mini_truck,34,5.34
20.41,4,ev,13,2.96
4.85,9,van,35,5.84
14.74,8,two_wheeler,13,3.54
21.45,8,ev,46,9.16
16.49,1,mini_truck,19,5.17
8.48,9,van,50,9.08
3.41,3,two_wheeler,33,5.22
27.8,7,ev,16,4.27
24.64,4,truck_diesel,35,11.71
20.5,2,ev,23,4.57
17.74,8,truck_diesel,28,11.17
44.73,1,truck_diesel,21,12.43
24.78,6,truck_diesel,49,15.97
29.46,6,two_wheeler,9,4.44
6.01,6,ev,38,5.89
2.22,8,two_wheeler,33,5.06
13.97,3,ev,48,8.17
5.32,4,two_wheeler,45,7.71
12.08,7,two_wheeler,4,1.82
27.84,4,mini_truck,26,9.47
13.39,9,two_wheeler,21,4.92
24.38,7,mini_truck,16,7.56
11.67,5,two_wheeler,45,7.44
15.67,6,van,9,4.38
5.84,7,van,60,11.27
6.42,10,truck_cng,33,6.68
3.71,10,mini_truck,48,8.46
7.79,10,mini_truck,15,3.87
23.8,7,van,7,5.11
7.76,3,two_wheeler,37,6.06
10.09,1,ev,16,3.0
20.78,1,mini_truck,18,5.8
11.87,2,van,6,2.41
7.26,5,mini_truck,26,5.69
11.77,3,two_wheeler,46,7.99
16.77,3,mini_truck,23,5.97
7.55,4,two_wheeler,53,8.16
50.22,3,truck_cng,26,14.13
8.57,4,truck_diesel,27,6.88
34.6,8,ev,21,6.04
5.86,1,truck_diesel,43,7.89
9.74,6,van,45,8.21
20.39,1,truck_cng,52,11.9
15.56,9,mini_truck,30,8.74
5.05,4,mini_truck,26,4.92
9.67,3,truck_diesel,14,5.02
18.67,2,truck_diesel,44,11.69
34.29,3,two_wheeler,33,7.87
46.46,4,van,34,12.04
5.67,6,two_wheeler,8,1.8
8.35,3,mini_truck,18,4.31
18.97,7,van,36,8.49
15.56,2,mini_truck,31,7.18
8.63,1,truck_diesel,32,6.33
7.7,6,van,43,7.91
10.02,9,mini_truck,53,11.07
26.29,4,two_wheeler,22,5.16
17.91,6,van,9,4.49
21.64,5,van,17,5.64
34.36,3,two_wheeler,29,6.79
10.13,4,ev,74,11.42
14.07,3,two_wheeler,40,7.45
38.28,4,mini_truck,47,13.1
16.47,5,two_wheeler,31,6.11
20.65,3,truck_diesel,38,11.9
8.57,3,ev,40,6.16
23.99,9,ev,15,4.25
24.34,6,two_wheeler,27,6.71
15.92,1,two_wheeler,25,4.86
13.16,2,van,61,11.86
25.97,7,two_wheeler,17,5.06
12.4,4,truck_cng,9,4.13
13.61,9,truck_diesel,28,9.09
20.42,1,mini_truck,70,12.99
72.67,9,truck_diesel,14,29.63
2.9,5,ev,28,4.56
48.58,10,mini_truck,19,15.14
21.66,6,van,34,8.53
13.28,8,van,31,6.82
22.08,3,van,33,8.43
26.77,7,truck_cng,62,15.94
30.49,5,van,26,9.05
15.97,6,ev,16,3.17
19.92,4,two_wheeler,31,6.53
9.93,3,two_wheeler,34,6.13
2.63,3,ev,14,2.18
46.7,5,mini_truck,27,12.65
5.45,1,two_wheeler,45,7.68
13.17,4,mini_truck,47,9.98
10.44,8,van,13,3.99
7.73,7,truck_diesel,40,8.92
15.52,8,two_wheeler,7,2.93
38.93,9,mini_truck,9,10.83
9.78,2,two_wheeler,46,7.83
12.51,9,truck_diesel,32,9.03
10.78,3,two_wheeler,66,11.22
30.6,2,van,58,13.57
29.06,4,truck_cng,28,9.74
21.52,9,van,27,8.38
3.59,9,two_wheeler,36,5.93
8.48,9,truck_cng,28,6.69
24.74,5,two_wheeler,15,4.91
3.12,4,truck_diesel,30,5.48
10.04,5,van,24,5.26
5.11,10,mini_truck,36,6.54
22.31,7,van,36,9.59
45.07,6,mini_truck,35,15.93
20.49,9,van,11,5.73
8.13,10,ev,58,8.98
10.8,4,truck_diesel,28,6.7
6.47,3,two_wheeler,17,3.03
14.62,5,ev,41,7.25
24.45,9,two_wheeler,67,13.61
56.88,9,van,35,16.67
7.97,2,ev,17,2.87
10.1,9,van,72,12.75
5.21,6,truck_diesel,24,5.05
16.15,2,two_wheeler,34,6.38
20.53,1,mini_truck,17,5.73
12.85,5,ev,23,4.32
25.83,4,ev,12,3.28
6.03,7,mini_truck,7,2.48
3.62,4,mini_truck,34,5.69
21.27,4,truck_cng,45,11.05
9.38,1,two_wheeler,18,3.27
45.36,2,two_wheeler,13,5.41
14.54,10,mini_truck,21,6.65
18.15,6,two_wheeler,11,3.44
20.13,3,van,28,7.24
45.53,2,two_wheeler,27,7.34
41.7,8,mini_truck,27,14.42
14.49,3,ev,15,3.16
19.72,10,mini_truck,37,11.04
18.41,8,truck_diesel,11,8.21
19.53,8,mini_truck,4,5.47
16.46,4,van,43,10.0
6.06,4,mini_truck,28,5.07
30.56,4,mini_truck,28,9.44
34.66,7,two_wheeler,21,7.2
35.52,9,two_wheeler,27,8.89
7.05,5,truck_diesel,42,8.92
30.14,4,van,48,12.5
37.72,4,two_wheeler,37,8.94
5.74,4,mini_truck,52,8.26
4.35,3,two_wheeler,31,4.92
14.86,2,truck_diesel,101,19.54
8.08,2,van,26,4.89
4.32,4,two_wheeler,16,2.9
2.31,4,ev,19,2.97
1.48,6,truck_diesel,8,1.77
27.47,2,ev,5,2.12
10.29,10,mini_truck,27,6.1
3.6,3,ev,14,2.19
3.98,5,two_wheeler,29,4.82
2.62,9,van,8,1.7
18.35,7,truck_diesel,34,11.33
23.17,8,mini_truck,13,7.72
22.93,3,two_wheeler,36,8.19
10.24,7,ev,12,2.21
17.93,1,two_wheeler,13,3.39
26.04,6,truck_diesel,31,13.8
14.56,8,two_wheeler,37,6.98
4.8,10,truck_diesel,36,8.06
17.71,8,van,22,6.4
26.04,1,van,50,10.14
27.7,7,ev,39,7.58
4.69,6,van,13,2.99
53.7,4,van,6,8.87
6.5,10,van,22,4.56
16.57,7,van,35,8.12
4.22,4,truck_cng,33,6.22
15.25,10,two_wheeler,30,6.38
10.8,8,two_wheeler,15,3.33
15.77,10,mini_truck,21,6.7
18.87,5,mini_truck,22,6.42
12.93,5,two_wheeler,8,2.6
29.55,2,two_wheeler,14,4.33
10.4,2,ev,37,5.86
17.39,1,van,20,5.46
5.25,2,two_wheeler,25,4.28
6.34,8,truck_diesel,15,4.61
5.52,2,mini_truck,23,4.27
13.26,2,two_wheeler,25,4.92
15.64,9,two_wheeler,12,3.79
21.81,9,mini_truck,17,8.09
33.18,6,two_wheeler,14,5.21
44.76,10,ev,12,4.89
29.88,6,truck_diesel,39,17.13
43.0,5,ev,21,5.82
10.79,5,van,38,7.58
4.06,5,mini_truck,35,6.6
15.1,4,ev,12,2.63
42.34,8,two_wheeler,10,6.23
16.01,8,two_wheeler,56,10.63
15.37,6,ev,95,14.37
16.72,1,ev,44,7.8
19.23,5,ev,30,5.92
6.06,9,two_wheeler,54,8.62
12.41,1,ev,54,8.6
12.82,10,mini_truck,33,7.96
16.01,3,ev,40,6.58
3.14,4,van,9,1.71
31.58,4,van,23,8.26
32.76,8,two_wheeler,60,12.58
12.81,4,ev,33,5.62
17.04,6,mini_truck,29,7.86
14.66,5,two_wheeler,21,4.04
6.21,8,mini_truck,21,4.52
15.35,6,truck_diesel,53,13.09
18.49,6,ev,18,3.91
18.72,7,mini_truck,8,5.61
6.34,7,truck_diesel,23,5.68
20.57,7,two_wheeler,36,8.14
30.79,1,van,43,9.92
30.56,2,two_wheeler,34,7.33
22.83,4,truck_diesel,20,10.57
13.13,8,mini_truck,10,4.17
10.84,8,two_wheeler,18,3.65
12.95,2,truck_diesel,5,3.78
21.89,1,truck_diesel,18,7.62
82.23,2,ev,10,5.4
6.65,4,two_wheeler,30,4.98
11.62,9,ev,42,6.69
15.53,2,van,21,5.05
15.44,3,two_wheeler,32,6.08
12.97,7,two_wheeler,39,7.64
13.94,9,truck_cng,25,7.8
15.27,6,two_wheeler,20,4.65
9.29,10,ev,37,6.27
11.2,9,van,44,9.06
17.5,4,van,15,4.92
16.28,8,two_wheeler,46,8.65
30.03,8,ev,61,11.2
17.85,9,van,15,6.28
4.89,9,ev,34,5.69
13.7,10,ev,15,3.01
11.64,3,mini_truck,40,8.15
11.62,10,mini_truck,24,6.23
19.92,6,two_wheeler,50,8.76
15.64,4,mini_truck,23,6.7
15.3,10,van,34,9.16
10.55,6,two_wheeler,14,3.44
43.29,5,van,36,13.24
14.33,9,truck_diesel,49,13.22
4.21,1,two_wheeler,4,0.94
7.41,1,two_wheeler,16,3.02
15.32,2,van,31,7.01
14.14,8,van,40,9.46
12.41,1,truck_diesel,29,6.59
32.31,9,truck_diesel,5,13.72
2.19,6,two_wheeler,15,2.22
6.31,2,two_wheeler,18,3.23
35.98,8,mini_truck,25,11.49
12.04,7,two_wheeler,40,7.38
25.61,3,van,5,4.58
21.31,9,two_wheeler,27,7.38
8.16,4,mini_truck,21,4.74
9.89,10,two_wheeler,12,2.95
49.0,8,two_wheeler,35,11.37
8.04,10,two_wheeler,11,2.65
25.91,8,van,26,8.99
19.49,6,van,30,7.68
5.45,1,truck_diesel,24,4.75
17.22,1,two_wheeler,16,3.47
5.45,9,mini_truck,53,8.81
12.59,7,ev,22,4.18
5.08,7,two_wheeler,38,6.43
22.99,9,mini_truck,39,10.72
